epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.8427831530570984,1.6529728174209595,0.626904308795929,1.9399878978729248,1.6854490041732788,6e-05,0.5101166367530823,0.5335404872894287,0.646289050579071,1.8287853002548218,0.5703107118606567
1,0.5536104440689087,0.6439638733863831,0.584179699420929,1.837510347366333,0.6676679253578186,0.00012,0.5167556405067444,0.5371032357215881,0.516406238079071,1.809959053993225,0.5493180155754089
2,0.48225530982017517,0.47505974769592285,0.543505847454071,1.7754771709442139,0.4911465048789978,0.00018,0.6734837293624878,0.9206141233444214,0.6890624761581421,1.9262983798980713,0.9441908001899719
3,0.5133062601089478,0.5522676706314087,0.580517590045929,1.8027236461639404,0.5734952092170715,0.00024,0.4401893615722656,0.39144405722618103,0.74169921875,1.7837432622909546,0.4354467988014221
4,0.44130927324295044,0.4017859399318695,0.5881592035293579,1.7546972036361694,0.422832190990448,0.0003,0.375956654548645,0.29004794359207153,0.7113281488418579,1.7837682962417603,0.32241398096084595
5,0.35381966829299927,0.25696930289268494,0.4437499940395355,1.5824620723724365,0.2692745327949524,0.0003,0.2875063121318817,0.16696076095104218,0.3885742127895355,1.4304094314575195,0.17436861991882324
6,0.2854967415332794,0.1646951586008072,0.35686033964157104,1.4319758415222168,0.17134055495262146,0.0003,0.2540213465690613,0.12920978665351868,0.24716797471046448,1.280470848083496,0.1335035115480423
7,0.26395946741104126,0.14037536084651947,0.26423341035842896,1.3279774188995361,0.14474259316921234,0.0003,0.2449294626712799,0.1206594854593277,0.2828125059604645,1.2818489074707031,0.12514567375183105
8,0.2557794153690338,0.1318766176700592,0.22158202528953552,1.2825673818588257,0.13523966073989868,0.0003,0.24433371424674988,0.1197085827589035,0.21396484971046448,1.2562148571014404,0.12290416657924652
9,0.2526720464229584,0.12909150123596191,0.20180663466453552,1.2604680061340332,0.1320764124393463,0.0003,0.23745517432689667,0.11310119926929474,0.16777344048023224,1.1851236820220947,0.11552146822214127
10,0.22335009276866913,0.10041775554418564,0.162841796875,1.1316643953323364,0.10250478982925415,0.0003,0.2215946614742279,0.09872861951589584,0.15214844048023224,1.1136051416397095,0.10070602595806122
11,0.21498942375183105,0.09293954819440842,0.13666991889476776,1.0718575716018677,0.094668909907341,0.0003,0.20853619277477264,0.08738255500793457,0.14150390028953552,1.0276323556900024,0.08902279287576675
12,0.20844216644763947,0.08740659058094025,0.1370849609375,1.0274770259857178,0.08904393762350082,0.0003,0.20643675327301025,0.08548823744058609,0.14589843153953552,1.032703161239624,0.08718271553516388
13,0.21090464293956757,0.08943922817707062,0.14047852158546448,1.043224573135376,0.09107498824596405,0.0003,0.21125784516334534,0.08966466039419174,0.13027343153953552,1.0479406118392944,0.09118854999542236
14,0.20953968167304993,0.08828481286764145,0.12687988579273224,1.0341507196426392,0.08990344405174255,0.0003,0.20791344344615936,0.08667010813951492,0.12382812798023224,1.026729941368103,0.08815959841012955
