epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.8973854184150696,1.8430626392364502,0.49580079317092896,1.92901611328125,1.8591926097869873,6e-05,0.511837363243103,0.5259865522384644,0.46904295682907104,1.8008514642715454,0.5378261208534241
1,0.5871496796607971,0.7278058528900146,0.543627917766571,1.8458114862442017,0.7433103322982788,0.00012,0.5405482053756714,0.5853228569030762,0.5023437738418579,1.8554794788360596,0.5959409475326538
2,0.5922182202339172,0.7350495457649231,0.6070801019668579,1.8721784353256226,0.7579509615898132,0.00018,0.6350475549697876,0.9120882153511047,0.7715820074081421,1.9008277654647827,0.9560659527778625
3,0.5286251306533813,0.6051688194274902,0.6530517339706421,1.8209178447723389,0.6292086839675903,0.00024,0.4234212040901184,0.38252121210098267,0.7041991949081421,1.7432870864868164,0.41493669152259827
4,0.38201719522476196,0.3024667203426361,0.5119384527206421,1.6365077495574951,0.31536921858787537,0.0003,0.3435942530632019,0.23683185875415802,0.3416992127895355,1.5212724208831787,0.24309857189655304
5,0.3327159285545349,0.22742509841918945,0.39179688692092896,1.4981300830841064,0.2350907027721405,0.0003,0.2956889271736145,0.17754864692687988,0.4278320372104645,1.4679597616195679,0.18639370799064636
6,0.2747679352760315,0.15317615866661072,0.3199462890625,1.36012864112854,0.1589754968881607,0.0003,0.2558980882167816,0.1313360333442688,0.24785156548023224,1.2504684925079346,0.13489416241645813
7,0.2563980221748352,0.13300952315330505,0.2630615234375,1.2941107749938965,0.13714797794818878,0.0003,0.26991111040115356,0.14657661318778992,0.16796875,1.254996418952942,0.1488204449415207
8,0.24719731509685516,0.12379094213247299,0.20717772841453552,1.240161657333374,0.1267320066690445,0.0003,0.22495421767234802,0.1020454615354538,0.21542969346046448,1.1976711750030518,0.10480926185846329
9,0.21786236763000488,0.09558892995119095,0.15449218451976776,1.1054191589355469,0.09747998416423798,0.0003,0.21070508658885956,0.08913252502679825,0.12285156548023224,1.0604467391967773,0.09042961895465851
10,0.20966267585754395,0.0886164978146553,0.14194336533546448,1.0526072978973389,0.09025375545024872,0.0003,0.20886468887329102,0.08761483430862427,0.13095703721046448,1.0320558547973633,0.08914390951395035
11,0.20535345375537872,0.08484411239624023,0.11098632961511612,1.0115077495574951,0.08602522313594818,0.0003,0.20684275031089783,0.08592879772186279,0.12900391221046448,1.0335681438446045,0.0873352438211441
12,0.20988723635673523,0.0886669009923935,0.11174316704273224,1.0398362874984741,0.08990814536809921,0.0003,0.21594758331775665,0.09401604533195496,0.11992187798023224,1.0952188968658447,0.09528207033872604
13,0.2125963717699051,0.09115855395793915,0.12729492783546448,1.0565249919891357,0.09261032193899155,0.0003,0.21408680081367493,0.09185363352298737,0.11933593451976776,1.070060133934021,0.09305404871702194
14,0.22371599078178406,0.10103942453861237,0.13669434189796448,1.103300929069519,0.10270144790410995,0.0003,0.21691623330116272,0.0944659486413002,0.18144531548023224,1.1263368129730225,0.09716357290744781
15,0.21023988723754883,0.08891080319881439,0.1212158203125,1.0404504537582397,0.09025543183088303,0.0003,0.20610985159873962,0.08527912199497223,0.11025390774011612,1.041813611984253,0.08622008562088013
16,0.20618200302124023,0.08570530265569687,0.094970703125,1.0107676982879639,0.08663494884967804,0.0003,0.2092389613389969,0.08816303312778473,0.07666015625,1.031834602355957,0.08879496157169342
17,0.2022431343793869,0.08243084698915482,0.0789794921875,0.982467532157898,0.0831315740942955,0.0003,0.20371973514556885,0.08326323330402374,0.10029296576976776,1.0255811214447021,0.08429612219333649
18,0.2000817507505417,0.08040834963321686,0.08205566555261612,0.9710984230041504,0.08118315041065216,0.0003,0.20786729454994202,0.08655457198619843,0.0927734375,1.0529351234436035,0.08731991797685623
19,0.2046375721693039,0.08407939225435257,0.08549804985523224,1.00927734375,0.08482001721858978,0.0003,0.2008461058139801,0.08092384040355682,0.06796874850988388,0.975629985332489,0.08152218163013458
20,0.19613273441791534,0.07722186297178268,0.0701904296875,0.9365643262863159,0.07781480252742767,0.0003,0.19995665550231934,0.08017949759960175,0.08837890625,0.9959676861763,0.08100222051143646
21,0.19977334141731262,0.08008476346731186,0.0704345703125,0.9693008661270142,0.08069585263729095,0.0003,0.20626874268054962,0.08536743372678757,0.07880859076976776,1.0416014194488525,0.08601144701242447
22,0.2038252353668213,0.0838247761130333,0.0692138671875,0.9856377840042114,0.08444234728813171,0.0003,0.21726658940315247,0.09491698443889618,0.11044921725988388,1.1001845598220825,0.09590934216976166
23,0.20077550411224365,0.0809931606054306,0.0789794921875,0.9665509462356567,0.08172900974750519,0.0003,0.2036624699831009,0.08317534625530243,0.05996093899011612,0.9936100244522095,0.0837089866399765
24,0.20129048824310303,0.08136456459760666,0.07160644233226776,0.9728687405586243,0.08202199637889862,0.0003,0.21021950244903564,0.08859558403491974,0.09228515625,1.0424453020095825,0.08959158509969711
25,0.20270733535289764,0.08253531903028488,0.07790527492761612,0.9841519594192505,0.0832778662443161,0.0003,0.20711176097393036,0.08621442317962646,0.07070312649011612,1.0022664070129395,0.086850106716156
26,0.19899210333824158,0.0795476883649826,0.07851562649011612,0.9572704434394836,0.08023815602064133,0.0003,0.19807782769203186,0.07857830822467804,0.07978515326976776,0.973203182220459,0.07938611507415771
27,0.20578408241271973,0.08529656380414963,0.08837890625,1.0021929740905762,0.08626323938369751,0.0003,0.20159463584423065,0.08149315416812897,0.11162109673023224,0.9808295369148254,0.08248965442180634
28,0.1994587481021881,0.07982923090457916,0.08127441257238388,0.9638267755508423,0.08057763427495956,0.0003,0.19694459438323975,0.07769991457462311,0.08730468899011612,0.9670230746269226,0.07845614105463028
29,0.19665363430976868,0.07754640281200409,0.07441405951976776,0.9404479265213013,0.07820794731378555,0.0003,0.19628532230854034,0.07718995213508606,0.09003905951976776,0.9610475301742554,0.07802657037973404
30,0.19714632630348206,0.07800545543432236,0.07177734375,0.9448537826538086,0.07866359502077103,0.0003,0.19883131980895996,0.07927576452493668,0.09404297173023224,0.977927029132843,0.0801001563668251
31,0.19672885537147522,0.07762333750724792,0.07565917819738388,0.9372601509094238,0.07832272350788116,0.0003,0.19763299822807312,0.07826276123523712,0.06875000149011612,0.9582458734512329,0.07897714525461197
32,0.19436727464199066,0.07573620975017548,0.07033691555261612,0.9203896522521973,0.07639038562774658,0.0003,0.194562166929245,0.07587461173534393,0.05830078199505806,0.924388587474823,0.07641380280256271
33,0.19231995940208435,0.0741373747587204,0.0650634765625,0.9084290266036987,0.07473666965961456,0.0003,0.19257178902626038,0.07432718575000763,0.06455077975988388,0.9221093058586121,0.07489367574453354
34,0.192244753241539,0.07410433888435364,0.06145019456744194,0.9035008549690247,0.0746309757232666,0.0003,0.19942104816436768,0.07969969511032104,0.05527343600988388,0.9688457250595093,0.0801781564950943
35,0.19567939639091492,0.0768033042550087,0.07517089694738388,0.9315860867500305,0.07745849341154099,0.0003,0.19570352137088776,0.07680146396160126,0.07197265326976776,0.93108731508255,0.07753308862447739
36,0.19917376339435577,0.07963965833187103,0.08171387016773224,0.9576374888420105,0.08045905083417892,0.0003,0.2070009410381317,0.08634704351425171,0.07607422024011612,1.0018200874328613,0.08709390461444855
37,0.19633260369300842,0.07738412916660309,0.06923828274011612,0.9344900846481323,0.07802832871675491,0.0003,0.19630977511405945,0.07720200717449188,0.08027343451976776,0.938092052936554,0.07790611684322357
38,0.19667306542396545,0.07757676392793655,0.07084961235523224,0.9372037053108215,0.07821916043758392,0.0003,0.19416441023349762,0.07561682164669037,0.06318359076976776,0.9122036695480347,0.07627518475055695
39,0.19250765442848206,0.07433699071407318,0.06662597507238388,0.9071103930473328,0.07495103776454926,0.0003,0.19456930458545685,0.07588367164134979,0.06484375149011612,0.9295269846916199,0.07640993595123291
40,0.19219127297401428,0.07404209673404694,0.06831054389476776,0.9073300361633301,0.0747067779302597,0.0003,0.19399231672286987,0.07545451819896698,0.06269530951976776,0.9214258193969727,0.07591473311185837
41,0.19204559922218323,0.07391145080327988,0.0609130859375,0.9016568064689636,0.07442914694547653,0.0003,0.19154667854309082,0.07348696142435074,0.06044922024011612,0.9142799377441406,0.07396646589040756
42,0.1942663937807083,0.0756366178393364,0.06130371242761612,0.9270151257514954,0.07617859542369843,0.0003,0.1951039582490921,0.07628417015075684,0.07734374701976776,0.9465823173522949,0.07684431225061417
43,0.1939155012369156,0.07538827508687973,0.06228027492761612,0.9158629179000854,0.07596184313297272,0.0003,0.20902800559997559,0.08772069215774536,0.08535156399011612,1.0409276485443115,0.08858563005924225
44,0.19463121891021729,0.07596763968467712,0.07314453274011612,0.9238454699516296,0.07666836678981781,0.0003,0.19251395761966705,0.07430875301361084,0.07392577826976776,0.9169366955757141,0.0749930739402771
45,0.19304649531841278,0.0748252123594284,0.07138671725988388,0.9113454818725586,0.07546345144510269,0.0003,0.1953410655260086,0.07645110785961151,0.07656250149011612,0.9398472905158997,0.07724349200725555
