epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.8452522158622742,1.6424598693847656,0.537036120891571,1.9196398258209229,3.6008880138397217,6e-05,0.49478593468666077,0.4902176856994629,0.6900390386581421,1.829572319984436,2.4046268463134766
1,0.5923951268196106,0.7376996278762817,0.6312500238418579,1.8826942443847656,2.6794371604919434,0.00012,0.6734697222709656,0.9132207036018372,0.4668945372104645,1.9064319133758545,2.8687005043029785
2,0.5778427124023438,0.7012050151824951,0.603271484375,1.8530662059783936,2.626685857772827,0.00018,0.4640410840511322,0.4335271418094635,0.620898425579071,1.7978559732437134,2.329730749130249
3,0.47719764709472656,0.4682549834251404,0.6242431402206421,1.798012375831604,2.361889362335205,0.00024,0.3604682683944702,0.26457035541534424,0.63623046875,1.7203872203826904,2.111597776412964
4,0.3583771586418152,0.27092090249061584,0.721240222454071,1.7270536422729492,2.118095636367798,0.0003,0.32371753454208374,0.2288985550403595,0.758984386920929,1.7107452154159546,2.059717893600464
5,0.2892192006111145,0.1731809675693512,0.597119152545929,1.5596634149551392,1.9061731100082397,0.0003,0.2665753662586212,0.14472392201423645,0.58984375,1.5162572860717773,1.8460865020751953
6,0.2803911566734314,0.16135373711585999,0.535205066204071,1.518711805343628,1.8631036281585693,0.0003,0.2648652195930481,0.14310303330421448,0.5877929925918579,1.5282928943634033,1.848651647567749
7,0.25315165519714355,0.13064058125019073,0.48845213651657104,1.4399592876434326,1.7713205814361572,0.0003,0.2372051179409027,0.11377668380737305,0.4371093809604645,1.3406343460083008,1.6778123378753662
8,0.22474846243858337,0.10188961029052734,0.3515380918979645,1.259477138519287,1.6041380167007446,0.0003,0.22866444289684296,0.10506421327590942,0.3094726502895355,1.2280620336532593,1.586561918258667
9,0.22009360790252686,0.09785459190607071,0.2704101502895355,1.180084466934204,1.5372917652130127,0.0003,0.22246785461902618,0.09946490079164505,0.25166016817092896,1.165284276008606,1.5333025455474854
10,0.2195407599210739,0.09709115326404572,0.23178711533546448,1.1472622156143188,1.5128564834594727,0.0003,0.21522197127342224,0.09307686239480972,0.24746093153953552,1.143013834953308,1.5019474029541016
11,0.21524612605571747,0.09326957166194916,0.22214356064796448,1.118888020515442,1.4846327304840088,0.0003,0.21159498393535614,0.08979610353708267,0.19296875596046448,1.0855262279510498,1.451643466949463
12,0.21695704758167267,0.09496310353279114,0.19929198920726776,1.117943525314331,1.4856839179992676,0.0003,0.21575045585632324,0.0936313271522522,0.22958984971046448,1.1422746181488037,1.5037331581115723
13,0.2186562567949295,0.09635306894779205,0.22333984076976776,1.1430658102035522,1.5080931186676025,0.0003,0.22155681252479553,0.09838476777076721,0.22929687798023224,1.1763741970062256,1.5372833013534546
14,0.21187655627727509,0.09032516181468964,0.20217284560203552,1.0928783416748047,1.4575152397155762,0.0003,0.21008987724781036,0.08862835168838501,0.16708984971046448,1.079526424407959,1.4451169967651367
15,0.21141104400157928,0.09000943601131439,0.18388672173023224,1.0754181146621704,1.442655086517334,0.0003,0.20411360263824463,0.08369238674640656,0.18818359076976776,1.0398139953613281,1.4010015726089478
16,0.21756744384765625,0.0955282598733902,0.18559570610523224,1.103971242904663,1.474791407585144,0.0003,0.20824380218982697,0.08706971257925034,0.18183593451976776,1.0693473815917969,1.4355589151382446
17,0.206119567155838,0.08555040508508682,0.17348632216453552,1.0380055904388428,1.4032734632492065,0.0003,0.2041693478822708,0.08354401588439941,0.16865234076976776,1.0317271947860718,1.3993809223175049
18,0.21321257948875427,0.09163238108158112,0.16630859673023224,1.0749632120132446,1.4466452598571777,0.0003,0.2099747657775879,0.08838136494159698,0.17578125,1.0646171569824219,1.433543086051941
19,0.2096085548400879,0.08829213678836823,0.16477051377296448,1.0526416301727295,1.421724557876587,0.0003,0.20894594490528107,0.0875886082649231,0.15839843451976776,1.0435283184051514,1.4097373485565186
20,0.2044106423854828,0.08391078561544418,0.15480956435203552,1.0185078382492065,1.3857111930847168,0.0003,0.20140130817890167,0.0812910869717598,0.17363281548023224,1.0206838846206665,1.3850239515304565
21,0.20489029586315155,0.08437298238277435,0.16286620497703552,1.0258909463882446,1.3922284841537476,0.0003,0.20131266117095947,0.08124051243066788,0.15537109971046448,1.0030295848846436,1.3698965311050415
22,0.2011881172657013,0.08125285804271698,0.15109863877296448,0.997337818145752,1.362267255783081,0.0003,0.20424465835094452,0.08369152992963791,0.17812499403953552,1.0425177812576294,1.4076592922210693
23,0.20270371437072754,0.08247131109237671,0.16074219346046448,1.0080459117889404,1.374575138092041,0.0003,0.20037277042865753,0.08047506213188171,0.14218750596046448,0.9848893880844116,1.351537823677063
24,0.20024392008781433,0.0804467499256134,0.15822753310203552,0.9862214922904968,1.3507150411605835,0.0003,0.21075253188610077,0.08908160775899887,0.16191406548023224,1.0786542892456055,1.4575412273406982
25,0.2004668265581131,0.08059762418270111,0.14467772841453552,0.9867327809333801,1.3535898923873901,0.0003,0.20035915076732635,0.08045662939548492,0.15800781548023224,1.0019404888153076,1.3672008514404297
26,0.2014613151550293,0.08147962391376495,0.1539306640625,1.0019582509994507,1.369291067123413,0.0003,0.20448794960975647,0.08392801880836487,0.15849609673023224,1.0208230018615723,1.3880674839019775
27,0.2028207778930664,0.08273660391569138,0.14838866889476776,0.9988869428634644,1.365705132484436,0.0003,0.20388834178447723,0.08329812437295914,0.15625,1.021918535232544,1.3891741037368774
28,0.20188097655773163,0.08183789998292923,0.14833983778953552,1.0006979703903198,1.3681957721710205,0.0003,0.19948670268058777,0.07971067726612091,0.15107421576976776,1.0021189451217651,1.3692400455474854
