run,arch,stage,block,n_queries,n_keys,head_dim,eff_keys,std_eff_keys,energy_std,std_energy_std,peak_x_unif,std_peak_x_unif,key0_x_unif,std_key0_x_unif,key_row_spread,std_key_row_spread,key_row_range,std_key_row_range,ctrl_eff_frac,std_ctrl_eff_frac,eff_frac,std_eff_frac,keys_identical,collapsed,n_skulls,skull_ids,row_mass,std_row_mass,frac_starved,std_frac_starved
tie_qk,paper+tie_qk,encoder,E-SA8,2048,2048,512,2047.998087565104,0.0007994337037918,0.0018417021492496,0.0002882699674872,1.0056414206822712,0.0009613363329548,0.9999994039535522,1.1055014724130278e-06,0.0024007363244891,0.0002073685902007,0.0409155649443467,0.0068468291398565,1.0000000794728596,5.6195798014525375e-08,0.9999990661938986,3.903484881796142e-07,False,True,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D1,D1-STA1,1024,1024,1024,1024.00048828125,0.0,8.34309806426366e-10,2.868922821290555e-11,1.0,0.0,1.0,0.0,3.564411210632556e-09,2.710057210520707e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D1,D1-STA2,1024,1024,1024,1024.00048828125,0.0,8.49553316584206e-10,4.5784195231674175e-11,1.0,0.0,1.0,0.0,3.564411210632556e-09,2.710057210520707e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D1,D1-STA3,1024,1024,1024,1024.00048828125,0.0,1.067652040849983e-09,8.540687059739626e-11,1.0,0.0,1.0,0.0,3.564411210632556e-09,2.710057210520707e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D1,D1-STA4,1024,1024,1024,1024.00048828125,0.0,9.65826529863989e-10,5.998664204069986e-11,1.0,0.0,1.0,0.0,3.564411210632556e-09,2.710057210520707e-10,0.0,0.0,1.0000005960464478,0.0,1.0000004768371582,0.0,True,True,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D2,D2-STA1,3072,3072,426,2575.5517578125,19.587360685924622,0.6203858455022176,0.0183062358390372,1.967620054880778,0.0163960994058526,0.9544673363367716,0.002414221127538,0.0890180543065071,0.0013663539152681,0.6744797825813293,0.0169385699675461,0.999438444773356,3.3806198277395026e-05,0.8383957544962565,0.0063760939732827,False,False,3,083 053 070,1.0,0.0,0.0,0.0
tie_qk,paper+tie_qk,D2,D2-STA2,3072,3072,426,353.60157267252606,63.67380132710653,1.100945274035136,0.0384089938359616,665.5965474446615,327.1261771348766,0.6300144791603088,0.3127167770473501,0.0890180543065071,0.0013663539152681,0.6744797825813293,0.0169385699675461,0.99812916914622,0.000140820446888,0.1151046786043379,0.0207271488695008,False,False,3,083 053 070,0.0790131563941637,0.0008015726330445,0.9235026041666666,0.001916599023916
tie_qk,paper+tie_qk,D2,D2-STA3,3072,3072,426,464.3096771240234,177.1379231260055,0.9645226001739502,0.0264416395894754,302.3790740966797,249.31862111962192,0.7535023093223572,0.3765817680869296,0.0890180543065071,0.0013663539152681,0.6744797825813293,0.0169385699675461,0.9985060890515646,0.0001097994819324,0.151142473022143,0.0576620843509132,False,False,3,083 053 070,0.0789561520020167,0.0006665824964007,0.9215494990348816,0.0
tie_qk,paper+tie_qk,D2,D2-STA4,3072,3072,426,612.2845865885416,61.30345801659093,1.7996056874593098,0.1325286794404279,411.5020446777344,54.16492218158683,0.2330318540334701,0.0367280947398423,0.0890180543065071,0.0013663539152681,0.6744797825813293,0.0169385699675461,0.9959980845451356,0.0005386618949652,0.1993113888634575,0.0199555527397756,False,False,3,083 053 070,0.9820173581441244,0.0117719110075749,0.2744140600164731,0.1217938108373825
pp_attn,paper+pp_attn,encoder,E-SA1,2048,2048,256,2047.9998779296875,9.966999278902906e-05,0.0007634850335307,0.0001055418417198,1.0014725526173909,0.0002235483536681,1.0000000794728596,2.247831920581015e-07,0.0038345334275315,0.0002999389288281,0.0450950923065344,0.0043921619579347,1.0000000794728596,5.6195798014525375e-08,0.9999999403953552,4.8666988666518094e-08,False,True,3,083 053 070,1.0,0.0,0.0,0.0
