run,id,definition,defect_gt_%,defect_cov_mm,defect_HD95_mm,defect_n_pred,defect_prec_mm,defect_F1@0.05
rep_w05,044,6mm,5.289713541666666,3.2847602408168206,4.964496796024166,367,3.313495066976855,0.969628845031452
rep_w05,044,implant,6.54296875,3.255044105718463,4.805627436165345,389,3.197513989845846,0.9899497487437185
rep_w05,039,5mm,4.98046875,3.018081843899471,4.353308543742459,302,2.926586983181829,0.9702241552358648
rep_w05,039,6mm,4.475911458333334,3.017197563039836,4.330306551639686,291,3.1301214183699697,0.9407461885547318
rep_w05,039,implant,6.087239583333334,3.022229654507552,4.330389445689763,335,2.967142216423307,0.9737464299324299
rep_w05,022,5mm,6.201171875,3.985001348539558,5.730902836266708,349,3.3286019207058413,0.8623182184983603
rep_w05,022,6mm,5.17578125,4.138363941214335,5.77985813663921,283,3.8571159211843087,0.7690489402641952
rep_w05,022,implant,6.73828125,4.0032738294210235,5.712886246601065,306,3.525141670015279,0.864397622906537
rep_w05,080,5mm,7.747395833333333,3.569493869142446,6.821268457249788,560,3.0491637906590974,0.9515418502202644
rep_w05,080,6mm,4.768880208333334,3.2239822881727287,5.1160151518955965,343,3.18358663460149,0.9847394183702852
rep_w05,080,implant,5.891927083333334,3.1793116975186755,4.927712081594638,340,3.0594322351344903,0.9944444444444445
rep_w05,010,5mm,7.861328125,3.337972294164369,4.867291332622108,579,3.0641196504796167,0.9927007299270074
rep_w05,010,6mm,5.517578125,3.4509215169000402,4.846864967944115,374,3.354980167933541,0.991813218927806
rep_w05,010,implant,6.93359375,3.375140879784788,4.752483726926442,394,3.267412275041388,1.0
rep_w05,000,5mm,5.078125,2.444937851463529,3.6962064423446774,399,2.476691996157274,0.9983948635634029
rep_w05,000,6mm,4.134114583333334,2.424151775055558,3.6373539376634505,294,2.4882981689518338,0.9931506849315068
rep_w05,000,implant,5.501302083333334,2.3998895451557085,3.550225408079377,350,2.4521709672751033,0.9985693848354792
rep_w05,018,5mm,6.998697916666667,3.325388169705928,4.966584841529433,431,2.885982744683714,0.9917936694021102
rep_w05,018,6mm,5.257161458333334,3.33283859290858,4.9018214787048775,307,3.3509582325868164,0.970302274851979
rep_w05,018,implant,6.656901041666667,3.394475168779932,4.91954900393947,285,3.06944284034326,0.9938499384993851
rep_w05,030,5mm,7.503255208333333,3.190689665079908,4.598321790296536,520,2.9682516033500077,0.9967355821545157
rep_w05,030,6mm,5.908203125,3.236929293466394,4.596962003023523,368,3.121388270937532,0.9931600547195623
rep_w05,030,implant,7.486979166666667,3.1667590195811064,4.575743733119957,408,3.024681149234663,1.0
rep_w05,073,5mm,6.022135416666666,3.76915627401963,5.321609710005462,408,3.327634729690332,0.9376575460139979
rep_w05,073,6mm,4.6875,3.9053435530091503,5.380878711123272,296,3.728497311977434,0.896421845574388
rep_w05,073,implant,6.184895833333334,3.8142591799972574,5.301402670827197,318,3.580314013165476,0.9416301489921122
rep_w05,033,5mm,6.803385416666667,3.5837472947010895,5.022753033978059,435,3.085498081140022,0.9779951100244498
rep_w05,033,6mm,5.387369791666666,3.636148782963099,4.857161595218833,348,3.612872752745906,0.9437935882239435
rep_w05,033,implant,6.93359375,3.5372160517800224,4.806342489530407,367,3.3741708886753927,0.9917159763313609
rep_w05,090,5mm,7.877604166666667,4.136803883938194,8.291693482163994,505,3.2592234108061726,0.904977375565611
rep_w05,090,6mm,6.103515625,4.096736923918018,8.200484452742161,395,3.6266687987819037,0.8990753712524516
rep_w05,090,implant,7.486979166666667,4.274839227610942,8.37589463508282,384,3.453933571271714,0.888888888888889
rep_w05,004,5mm,5.387369791666666,3.0741853450999477,4.972188066401575,412,2.878034291573402,0.9724915130986516
rep_w05,004,6mm,4.1015625,2.9913678468061415,4.786890801472402,291,2.9946228936350234,0.9663745784475583
rep_w05,004,implant,5.598958333333334,3.0315411686871494,4.948536287535745,331,2.938098444699646,0.9732274516700713
rep_w05,076,5mm,5.989583333333334,2.919347094891762,4.7055350073658895,542,2.8360821521978394,0.9848275862068966
rep_w05,076,6mm,3.90625,2.8388346110620923,4.4025676366452915,312,2.951330805752081,0.9873397175783153
rep_w05,076,implant,4.801432291666666,2.816554097225633,4.370852785649091,313,2.8658084553044323,0.9965986394557823
rep_w05,077,5mm,4.345703125,2.8760693770246935,4.251255902743525,331,2.74332767733975,0.9875748288603099
rep_w05,077,6mm,3.4993489583333335,2.870953288541398,4.207365800530728,257,2.8592423303267123,0.9790187814256137
rep_w05,077,implant,4.947916666666666,2.8848571709120248,4.254382754146252,304,2.8385324772444225,0.9785935426802299
rep_w05,012,5mm,6.868489583333333,2.9815766502056364,4.35982806260407,517,2.83708802328971,0.9964328180737217
rep_w05,012,6mm,4.817708333333334,2.887870858223058,4.284850990136951,329,2.9119946969211186,0.9952694650936047
rep_w05,012,implant,6.201171875,2.9882143115922326,4.552021049310211,348,2.889683907279063,0.9973684210526316
rep_w05,031,5mm,6.526692708333333,2.823438179274478,4.166163344119389,469,2.766674143543119,0.9937264742785445
rep_w05,031,6mm,5.436197916666666,2.723573473246642,4.087993809433922,366,2.746536498585372,0.9958847736625513
rep_w05,031,implant,7.161458333333333,2.7282449323809086,4.087108231361313,443,2.714710496338798,1.0
cd_only,083,5mm,6.689453125,4.040600284035983,7.331151468813561,491,3.0844776106795453,0.9141347424042271
cd_only,083,6mm,3.6946614583333335,3.8743908365597535,6.2969304690940895,257,3.486422278291966,0.9043872919818458
cd_only,083,implant,4.703776041666666,3.768496718492,6.205536670616379,241,3.2287086255525095,0.9296296296296296
cd_only,053,5mm,6.8359375,5.298711933510104,10.77179310779187,334,3.152076587803684,0.8333333333333333
cd_only,053,6mm,4.248046875,5.878511533914745,11.073678833385932,159,3.3606084107344776,0.7832167832167831
cd_only,053,implant,5.501302083333334,5.840800263117761,11.022495714890798,143,3.284149353797869,0.7863554757630161
cd_only,070,5mm,6.461588541666667,2.9000997718533736,4.6542045189414525,479,2.682108804649502,0.9936628643852978
cd_only,070,6mm,4.78515625,2.823499245325792,4.501266280566212,308,2.650728662693355,0.9933518621456364
cd_only,070,implant,6.119791666666666,2.762180891635025,4.464816028103101,341,2.5998193599027415,0.9986684420772304
cd_only,045,5mm,4.899088541666666,2.828401949037865,4.301069586235555,276,2.628051940809418,0.986251212859052
cd_only,045,6mm,4.264322916666666,2.826319029871224,4.300985787205777,244,2.6305736381022493,0.9841693686820523
cd_only,045,implant,6.15234375,2.833296719788817,4.290697550453171,320,2.6099654570254214,0.9873653010474492
cd_only,044,5mm,7.649739583333333,3.655521387801329,5.790062850609654,549,3.09361694766169,0.9578713968957872
cd_only,044,6mm,5.289713541666666,3.74917048290448,5.725436248771498,335,3.5774540806147437,0.9358418367346939
cd_only,044,implant,6.54296875,3.7157213917635925,5.583467453506004,332,3.3252245270276517,0.9639175257731958
cd_only,039,5mm,4.98046875,3.2513109559845783,4.538758189645844,245,2.954200345612659,0.9554189031668145
cd_only,039,6mm,4.475911458333334,3.2601154693206573,4.512940464758938,248,3.3048318107481114,0.9068986888386282
cd_only,039,implant,6.087239583333334,3.2553499428839845,4.5004176184411,295,3.055699522031416,0.952290348665747
cd_only,022,5mm,6.201171875,3.9902515666692673,5.526299650333957,368,3.3413166603776197,0.9268191698581927
cd_only,022,6mm,5.17578125,4.086308972292492,5.528858865316119,283,4.034577593841485,0.8235341597777615
cd_only,022,implant,6.73828125,4.0092372665225025,5.430186591193013,302,3.6428690502033914,0.9269417392202072
cd_only,080,5mm,7.747395833333333,3.509155440107344,6.342831882713338,545,2.907338783985846,0.9584245076586434
cd_only,080,6mm,4.768880208333334,3.101115319934988,4.890189415785089,342,2.973225199012147,0.9858638822951832
cd_only,080,implant,5.891927083333334,2.999138313145371,4.683314987943094,349,2.861020565032594,1.0
cd_only,010,5mm,7.861328125,3.2026779072513523,5.0083707390025225,578,2.851019003801899,0.9895397489539749
cd_only,010,6mm,5.517578125,3.18132580830079,4.799766322086727,346,2.960045511077752,0.9912399530389235
cd_only,010,implant,6.93359375,3.117453157718153,4.791350647807943,373,2.8362290746083723,0.9952830188679246
cd_only,000,5mm,5.078125,2.6761578164054183,4.092581254224646,358,2.538084822648714,0.9983948635634029
cd_only,000,6mm,4.134114583333334,2.6526503738939486,4.028629636096627,264,2.563264459061172,0.9885057471264368
cd_only,000,implant,5.501302083333334,2.6507370920988014,3.96666194931,305,2.537478021051777,1.0
cd_only,018,5mm,6.998697916666667,3.497142383758909,5.124499001442173,454,2.9763478750998575,0.9870435806831566
cd_only,018,6mm,5.257161458333334,3.459732053507934,5.061111327758673,290,3.252390404323329,0.9884543520288588
cd_only,018,implant,6.656901041666667,3.479256543168733,5.037048806196279,309,3.1336345424291894,0.995085995085995
cd_only,030,5mm,7.503255208333333,3.3597951200670795,4.992938304065476,473,2.919293462314543,0.9856985698569856
cd_only,030,6mm,5.908203125,3.4350584060133316,5.026649762455113,315,3.1330479661333865,0.9815277573619482
cd_only,030,implant,7.486979166666667,3.409904057431675,4.985975877962629,360,3.074259887743681,0.9878987898789879
cd_only,073,5mm,6.022135416666666,3.6045542568964435,5.218523660322119,395,3.061984840573516,0.9577464788732395
cd_only,073,6mm,4.6875,3.7252822782969233,5.218911248562223,265,3.4403285290731973,0.9407048605311508
cd_only,073,implant,6.184895833333334,3.6366945685846295,5.1768951020972915,307,3.272203338162205,0.960328317373461
cd_only,033,5mm,6.803385416666667,3.647507830684987,4.988328976764084,414,3.189655075731432,0.9866666666666666
cd_only,033,6mm,5.387369791666666,3.7003930132548644,4.902404337601326,338,3.6021200962695854,0.946638005807595
cd_only,033,implant,6.93359375,3.6157011741102822,4.873839295408652,346,3.3699391659849205,0.9929078014184397
cd_only,090,5mm,7.877604166666667,3.9067335120529516,6.811121315241872,453,3.1955291984551875,0.9172259507829977
cd_only,090,6mm,6.103515625,3.8482061270496852,6.642393566154469,352,3.4610241297045095,0.9036300597351603
cd_only,090,implant,7.486979166666667,4.0269335006596885,7.071838453582504,357,3.280546617311239,0.9021479713603819
cd_only,004,5mm,5.387369791666666,3.1557544325092732,5.15575887595018,366,2.7829552932685804,0.9656250000000001
cd_only,004,6mm,4.1015625,3.0542022699093843,5.02591058767205,258,2.8538578559317176,0.9468212974693824
cd_only,004,implant,5.598958333333334,3.158734933860479,5.086535543947449,287,2.8087652872807922,0.966966966966967
cd_only,076,5mm,5.989583333333334,3.17843988609252,5.461905015992674,483,2.8830683517512985,0.969187675070028
cd_only,076,6mm,3.90625,3.1438439531882447,4.964040002455845,287,3.0661893590528315,0.9686024728362683
cd_only,076,implant,4.801432291666666,3.1808362129674457,5.409454020684214,281,2.975398710354719,0.9685314685314684
cd_only,077,5mm,4.345703125,3.0753133616970247,4.590784397837126,319,2.8311796250912318,0.9675368788819875
cd_only,077,6mm,3.4993489583333335,3.09766501554166,4.627275435262184,231,2.9646025712103334,0.9504067451910855
cd_only,077,implant,4.947916666666666,3.133145412760003,4.630848183330216,281,2.9428844652751986,0.9610525610817852
cd_only,012,5mm,6.868489583333333,3.021261585185418,4.611174040455659,489,2.8234349770881115,0.9916367980884111
cd_only,012,6mm,4.817708333333334,2.9214947145772125,4.431129436132107,320,2.955968907861023,0.9934965570007651
cd_only,012,implant,6.201171875,2.9846725259336826,4.621108921877039,334,2.795110378862462,0.9960474308300395
cd_only,031,5mm,6.526692708333333,2.982194551338433,4.684594267954154,425,2.6691153097727383,0.9886506935687264
cd_only,031,6mm,5.436197916666666,2.8885985514826515,4.548045235415746,336,2.671921967263679,0.9955156147904154
cd_only,031,implant,7.161458333333333,2.871376060806924,4.420372884101694,392,2.6533983571117306,0.9977220956719818
cd_rep05_full,083,5mm,6.689453125,3.9155046951918413,7.073113428450337,541,3.110527584007742,0.9054593874833555
cd_rep05_full,083,6mm,3.6946614583333335,3.754048622778596,6.906154466338575,324,3.4865993338027645,0.8896476039507376
cd_rep05_full,083,implant,4.703776041666666,3.636922880850426,6.687133576218449,302,3.252552482314346,0.9256505576208178
cd_rep05_full,053,5mm,6.8359375,5.957326494069222,12.279147566662104,321,3.2751723134984605,0.7896253602305476
cd_rep05_full,053,6mm,4.248046875,6.768273248484026,12.616927309107643,180,3.821370332198173,0.7205882352941176
cd_rep05_full,053,implant,5.501302083333334,6.769003431784267,12.728592356507274,140,3.437928540378208,0.7074569789674953
cd_rep05_full,070,5mm,6.461588541666667,2.7005643954979632,4.307598064014682,522,2.6551631338353006,0.9962073324905183
cd_rep05_full,070,6mm,4.78515625,2.5183419311820203,3.9113326642638717,368,2.660421289024281,0.998639455782313
cd_rep05_full,070,implant,6.119791666666666,2.523912309359358,3.8737772621541016,407,2.6001265026310794,1.0
cd_rep05_full,045,5mm,4.899088541666666,2.795967072876486,4.382173993766453,308,2.745614459772943,0.975400726532824
cd_rep05_full,045,6mm,4.264322916666666,2.800988570961139,4.283021177087816,290,2.811939272115336,0.9643675652079013
cd_rep05_full,045,implant,6.15234375,2.7617800343585084,4.167169334494389,368,2.703831106366145,0.982498243970967
cd_rep05_full,044,5mm,7.649739583333333,3.106147686059204,4.822435887605352,653,2.981579910504255,0.9859762675296655
cd_rep05_full,044,6mm,5.289713541666666,3.092227204334378,4.654365754251301,403,3.157019505216353,0.9891785918275984
cd_rep05_full,044,implant,6.54296875,3.0531022311078155,4.644693829810223,439,3.0629865390968414,0.9987546699875467
cd_rep05_full,039,5mm,4.98046875,3.0670469429586342,4.26076641149674,308,3.041565359492461,0.965100567925917
cd_rep05_full,039,6mm,4.475911458333334,3.0990070295763354,4.271494610027097,301,3.2363987172133806,0.9331948815850575
cd_rep05_full,039,implant,6.087239583333334,3.0566479271013933,4.253170492572127,356,3.0303658970688954,0.9641131009362814
cd_rep05_full,022,5mm,6.201171875,3.8329494375988493,5.159261827356134,384,3.438027356984057,0.9537770337461279
cd_rep05_full,022,6mm,5.17578125,3.9712113923845016,5.1161684610352,352,4.029444357881029,0.8464752945129249
cd_rep05_full,022,implant,6.73828125,3.8293070831870946,5.0514128054471215,366,3.650240332369211,0.9611672463111971
cd_rep05_full,080,5mm,7.747395833333333,3.1947863369802123,6.4766252748838715,646,2.8586706550913763,0.9549945115257958
cd_rep05_full,080,6mm,4.768880208333334,2.6412038338416637,4.330447883274744,413,2.823724879285291,0.9907331720744015
cd_rep05_full,080,implant,5.891927083333334,2.620583778751353,4.2793030564774845,444,2.7497670925256514,0.9986168741355463
cd_rep05_full,010,5mm,7.861328125,3.0755240011636262,4.650657097646209,626,2.9320412256455417,0.9927007299270074
cd_rep05_full,010,6mm,5.517578125,3.0726583024755527,4.487363242446148,410,3.129399630620185,0.9948617444034236
cd_rep05_full,010,implant,6.93359375,3.0152593824050786,4.3690613698287235,448,3.0185914523496207,0.9988249118683901
cd_rep05_full,000,5mm,5.078125,2.5032438307195863,3.7527043423859943,424,2.572573093004376,1.0
cd_rep05_full,000,6mm,4.134114583333334,2.4781586498597763,3.6702033509463186,337,2.6146878011822032,0.992526158445441
cd_rep05_full,000,implant,5.501302083333334,2.4945696842811773,3.6502258775643237,392,2.6099271399091792,1.0
cd_rep05_full,018,5mm,6.998697916666667,3.2976207100514157,4.939965156517509,520,3.045108308593185,0.9894242068155111
cd_rep05_full,018,6mm,5.257161458333334,3.2582387934573167,4.817757662885207,380,3.315087002232097,0.9903128277904609
cd_rep05_full,018,implant,6.656901041666667,3.273366201037287,4.738246567285978,389,3.1874896646256654,0.9975490196078431
cd_rep05_full,030,5mm,7.503255208333333,2.7967815479978397,4.410015482474903,579,2.6897487498433583,0.9978260869565216
cd_rep05_full,030,6mm,5.908203125,2.7622403489008316,4.278088825831578,413,2.7971678777021154,0.9926829268292683
cd_rep05_full,030,implant,7.486979166666667,2.757498776602967,4.28567686207801,473,2.718702061579809,1.0
cd_rep05_full,073,5mm,6.022135416666666,3.6838973910437574,5.303418375909885,424,3.224481369928325,0.9386428281186509
cd_rep05_full,073,6mm,4.6875,3.833602566778466,5.3034350301264395,306,3.6249019360699624,0.9007702763932941
cd_rep05_full,073,implant,6.184895833333334,3.698614415985869,5.277357543245435,353,3.4677775719125323,0.9393603546548449
cd_rep05_full,033,5mm,6.803385416666667,3.074687937378548,4.564177258906537,545,2.889698681029239,0.9891172914147521
cd_rep05_full,033,6mm,5.387369791666666,3.0701428803015984,4.528878041534521,415,3.105394019541986,0.9836194169296859
cd_rep05_full,033,implant,6.93359375,2.9738533470281423,4.426283601914353,473,2.986900339656833,0.9988249118683901
cd_rep05_full,090,5mm,7.877604166666667,3.764569854634717,7.256784527537567,619,3.226373969455462,0.9292035398230089
cd_rep05_full,090,6mm,6.103515625,3.7026300371422507,7.035464710541437,503,3.5290475857997627,0.9246869102762051
cd_rep05_full,090,implant,7.486979166666667,3.8440670847066305,7.523026086816229,500,3.3527728115658104,0.9214536928487691
cd_rep05_full,004,5mm,5.387369791666666,2.9237781682108324,4.790963645825055,424,2.8282430812355783,0.9772648594677521
cd_rep05_full,004,6mm,4.1015625,2.8108057867614864,4.5520718365313675,299,2.8695323936571566,0.9710595551303517
cd_rep05_full,004,implant,5.598958333333334,2.9069395145883714,4.761643346170365,350,2.8458506684069125,0.9793646621959595
cd_rep05_full,076,5mm,5.989583333333334,2.881084002223328,5.043466029087977,555,2.742201247140589,0.9820193637621023
cd_rep05_full,076,6mm,3.90625,2.767298623398335,4.4456097343611525,354,2.9296370829324117,0.9811049127226922
cd_rep05_full,076,implant,4.801432291666666,2.740517965784194,4.381490424521226,362,2.8099142006314994,0.9914529914529915
cd_rep05_full,077,5mm,4.345703125,2.7385851119306466,4.229878765912468,328,2.633961204816852,0.9913265835032309
cd_rep05_full,077,6mm,3.4993489583333335,2.7122783458309883,4.168152294176103,249,2.5896544461675,0.9936554783769305
cd_rep05_full,077,implant,4.947916666666666,2.6793854711319423,4.145735095850872,317,2.6400329864263257,0.9936138104612364
cd_rep05_full,012,5mm,6.868489583333333,2.8313296460300443,4.442241413232357,578,2.8060891800351553,0.9952380952380951
cd_rep05_full,012,6mm,4.817708333333334,2.7045528997868673,4.287480592085116,389,2.85405421381167,0.9974226804123711
cd_rep05_full,012,implant,6.201171875,2.770424366106174,4.314673593012083,419,2.8232624929635404,0.9986859395532194
cd_rep05_full,031,5mm,6.526692708333333,2.569580394931303,4.089667544480586,540,2.5634868154735853,0.992462311557789
cd_rep05_full,031,6mm,5.436197916666666,2.4419935960818524,3.753864997081331,432,2.5416514268566415,0.9965156794425087
cd_rep05_full,031,implant,7.161458333333333,2.4505839583803612,3.7705364582522134,522,2.545437077208075,1.0
cd_rep05_r2,083,5mm,6.689453125,4.230192656815956,8.100741127517518,489,3.103534464480495,0.8724279835390947
cd_rep05_r2,083,6mm,3.6946614583333335,4.263900008376098,8.033942889415927,259,3.516907199446881,0.8316126807699328
cd_rep05_r2,083,implant,4.703776041666666,4.077170856927427,7.985975863468418,243,3.217527809756861,0.8776699029126214
cd_rep05_r2,053,5mm,6.8359375,4.954463999966064,10.35023830303564,339,3.0368839046107725,0.8397790055248618
cd_rep05_r2,053,6mm,4.248046875,5.338415865845424,10.628290189300849,171,3.2475795603504154,0.7746478873239436
cd_rep05_r2,053,implant,5.501302083333334,5.363883300543877,10.817128668284496,167,3.087588606030554,0.781981981981982
cd_rep05_r2,070,5mm,6.461588541666667,2.6653162598680096,4.254466408958508,541,2.67912512489528,0.9949367088607595
cd_rep05_r2,070,6mm,4.78515625,2.5365384939982154,4.018177291916671,380,2.626085809203199,0.9986824769433464
cd_rep05_r2,070,implant,6.119791666666666,2.5035402918365066,3.972074495801104,424,2.5857344196028285,1.0
cd_rep05_r2,045,5mm,4.899088541666666,2.734954912492359,4.201199895882359,337,2.7019950568310054,0.9875922099441999
cd_rep05_r2,045,6mm,4.264322916666666,2.7460126328051895,4.131847057907409,302,2.7644007381702727,0.9794612447104964
cd_rep05_r2,045,implant,6.15234375,2.7181285801674493,4.100804465050942,389,2.6870637886148554,0.9909133335163478
cd_rep05_r2,044,5mm,7.649739583333333,3.3485449487523344,5.355671978777573,621,3.0992954577626843,0.9771490750816104
cd_rep05_r2,044,6mm,5.289713541666666,3.4312045267316424,5.172552555775277,396,3.414659562511217,0.9694638134166866
cd_rep05_r2,044,implant,6.54296875,3.379061363864992,5.005260065709292,418,3.293126821240653,0.9899497487437185
cd_rep05_r2,039,5mm,4.98046875,3.0905517030135337,4.400632971942776,315,3.026960919092316,0.9546150588081973
cd_rep05_r2,039,6mm,4.475911458333334,3.089518935286527,4.345283624266792,300,3.2923601589147107,0.899103678929766
cd_rep05_r2,039,implant,6.087239583333334,3.055546390152198,4.325666245433222,347,3.02620542506147,0.9561108338297564
cd_rep05_r2,022,5mm,6.201171875,3.5750394424415965,4.821442315483916,421,3.3463044536369906,0.9791906704945478
cd_rep05_r2,022,6mm,5.17578125,3.663795998729612,4.769317253424067,354,3.716929485055687,0.9259876294977117
cd_rep05_r2,022,implant,6.73828125,3.5619862854919617,4.693061575460379,397,3.4705661121819333,0.9853010642140655
cd_rep05_r2,080,5mm,7.747395833333333,3.222833958554679,5.997153250326003,613,2.8924003271700487,0.9652173913043478
cd_rep05_r2,080,6mm,4.768880208333334,2.8304005911245755,4.4739739738089455,373,2.8799508881602067,0.985700428383791
cd_rep05_r2,080,implant,5.891927083333334,2.74665789193991,4.302834362962351,391,2.755256574305632,0.9986168741355463
cd_rep05_r2,010,5mm,7.861328125,2.931505339518323,4.513947381508564,608,2.8102938081566657,0.9916492693110647
cd_rep05_r2,010,6mm,5.517578125,2.901127100752288,4.388199227382411,395,2.904720435625181,0.9957814767456249
cd_rep05_r2,010,implant,6.93359375,2.8458403217405603,4.308524184986845,434,2.8204439286752576,0.9988249118683901
cd_rep05_r2,000,5mm,5.078125,2.4765959400266246,3.9420013918856402,423,2.535950686744462,0.9967845659163987
cd_rep05_r2,000,6mm,4.134114583333334,2.448992974231157,3.815812302424544,331,2.5550200532618983,0.9908536585365855
cd_rep05_r2,000,implant,5.501302083333334,2.4334569531263033,3.819663037134627,385,2.505460028099486,1.0
cd_rep05_r2,018,5mm,6.998697916666667,3.2972912926274165,4.959331343189403,506,2.9366624511949153,0.9917936694021102
cd_rep05_r2,018,6mm,5.257161458333334,3.2816459752628324,4.956894840160457,337,3.2189898876634446,0.9819268655459826
cd_rep05_r2,018,implant,6.656901041666667,3.2964631404384086,4.9469637298868925,356,3.0701452343113473,0.9975490196078431
cd_rep05_r2,030,5mm,7.503255208333333,3.0131786049837235,4.654253511689233,536,2.7881744454791884,0.9934497816593887
cd_rep05_r2,030,6mm,5.908203125,2.9962418925023875,4.65314045973421,372,2.8915327033752183,0.9877684438596688
cd_rep05_r2,030,implant,7.486979166666667,2.9782460391575705,4.573276214416915,424,2.8119693199990987,0.9967284623773174
cd_rep05_r2,073,5mm,6.022135416666666,3.8243275901442138,5.5754779447008875,438,3.3420788179627983,0.9255672018044315
cd_rep05_r2,073,6mm,4.6875,4.026142097965837,5.6159258248735116,326,3.8326553844471944,0.8713961379781754
cd_rep05_r2,073,implant,6.184895833333334,3.9163267254209617,5.622843185073985,362,3.579912764353688,0.9199628977487109
cd_rep05_r2,033,5mm,6.803385416666667,3.283766211481561,4.822921396743538,477,3.0022388932901474,0.9829683698296838
cd_rep05_r2,033,6mm,5.387369791666666,3.2992951892407114,4.649240342324514,373,3.2581790884799,0.9721777955484472
cd_rep05_r2,033,implant,6.93359375,3.2776828641697224,4.634737005017921,406,3.1885962204249596,0.9952830188679246
cd_rep05_r2,090,5mm,7.877604166666667,3.666822351298906,6.5295788186008155,537,3.193053268862089,0.9478260869565218
cd_rep05_r2,090,6mm,6.103515625,3.635194331821756,6.201309666962406,423,3.4973000144636472,0.9484536082474226
cd_rep05_r2,090,implant,7.486979166666667,3.759725764128342,6.65884962986216,425,3.3325749232106445,0.9425287356321839
cd_rep05_r2,004,5mm,5.387369791666666,2.8339372384781063,4.543084061255623,437,2.746450005396054,0.9846625766871165
cd_rep05_r2,004,6mm,4.1015625,2.7370854222928473,4.337774693789152,300,2.8027668632004756,0.9826091638399829
cd_rep05_r2,004,implant,5.598958333333334,2.7668547258823746,4.36808057137004,357,2.7658973774864593,0.9926793557833089
cd_rep05_r2,076,5mm,5.989583333333334,3.214267529450411,5.323508137559983,535,2.9360700018381194,0.9749303621169916
cd_rep05_r2,076,6mm,3.90625,3.2185655171928134,5.155981874330575,320,3.227328122721853,0.9713538873994638
cd_rep05_r2,076,implant,4.801432291666666,3.1862330771199896,5.315377077266461,310,3.0780477782332736,0.9756944444444445
cd_rep05_r2,077,5mm,4.345703125,2.739398181738593,4.096422907854263,358,2.7275808892518767,0.9789853330127435
cd_rep05_r2,077,6mm,3.4993489583333335,2.6986426948232975,3.943531139303944,281,2.7404738550253036,0.9828313531992288
cd_rep05_r2,077,implant,4.947916666666666,2.668017285680759,3.991535526623976,349,2.760507654182584,0.9712616629710676
cd_rep05_r2,012,5mm,6.868489583333333,2.982079141940321,4.520262436302105,545,2.873146743570007,0.9952380952380951
cd_rep05_r2,012,6mm,4.817708333333334,2.8789269120733154,4.359910087246834,362,2.9743133196815346,0.9944444444444445
cd_rep05_r2,012,implant,6.201171875,2.9100159304968702,4.394297404138988,392,2.853582158383117,0.9986859395532194
cd_rep05_r2,031,5mm,6.526692708333333,2.756177745632255,4.345435179469631,487,2.6813121921628076,0.9899244332493703
cd_rep05_r2,031,6mm,5.436197916666666,2.6474594731633787,4.15436941438,392,2.671680645532564,0.9931787595647324
cd_rep05_r2,031,implant,7.161458333333333,2.6618133284033823,4.16497181315087,464,2.6358820741384243,0.995433789954338
tie_qk,083,5mm,6.689453125,3.977651172190874,6.954568988256415,545,3.218205539434052,0.9098143236074271
tie_qk,083,6mm,3.6946614583333335,4.068013050394524,6.436094768089349,302,3.7036001229676336,0.8595613827594364
tie_qk,083,implant,4.703776041666666,3.91542585324924,6.167805092616458,274,3.417800051291126,0.9094339622641509
tie_qk,053,5mm,6.8359375,4.6786796778627755,9.32256197155733,364,2.9540940984801787,0.8555858310626703
tie_qk,053,6mm,4.248046875,4.981202245890072,9.694686905637779,172,3.02007141795287,0.8163265306122449
tie_qk,053,implant,5.501302083333334,4.978823166236356,9.386518169115872,167,2.864305083839209,0.8140350877192982
tie_qk,070,5mm,6.461588541666667,2.6993965372712543,4.324366835013674,508,2.634055003269181,0.9936628643852978
tie_qk,070,6mm,4.78515625,2.576901917619869,4.0403206214361065,360,2.637280702103508,0.9941265360818864
tie_qk,070,implant,6.119791666666666,2.5352785924694143,4.039256414860478,379,2.456790704013772,0.9986684420772304
tie_qk,045,5mm,4.899088541666666,2.708597899442593,4.387520889542574,322,2.5652529999138154,0.9833145374911485
tie_qk,045,6mm,4.264322916666666,2.6941855543652635,4.246336199879557,280,2.5904081658192197,0.9812188311778515
tie_qk,045,implant,6.15234375,2.6929801183624837,4.243404226436256,363,2.5691563528828767,0.9839016098390161
tie_qk,044,5mm,7.649739583333333,3.2523460473139956,5.023647599504033,642,3.022354016483832,0.9859762675296655
tie_qk,044,6mm,5.289713541666666,3.2760096709126203,5.0218690344205275,401,3.2609265102090967,0.9804983409503536
tie_qk,044,implant,6.54296875,3.20265946466377,4.9275903947847945,425,3.128876544546474,0.9937421777221527
tie_qk,039,5mm,4.98046875,3.0865598575749726,4.428845427709132,309,2.9526761237937595,0.9723577235772358
tie_qk,039,6mm,4.475911458333334,3.0783749543632486,4.435818629363232,296,3.158023936150997,0.9440191325370108
tie_qk,039,implant,6.087239583333334,3.0365862179587273,4.391067869632319,346,2.99656813305626,0.9760191276947803
tie_qk,022,5mm,6.201171875,3.6754339868456443,4.929848947086599,419,3.329317141017676,0.9710162682881222
tie_qk,022,6mm,5.17578125,3.7822171882518836,4.961252444972985,358,3.80209123691421,0.89365642392412
tie_qk,022,implant,6.73828125,3.640346756689202,4.895280657356471,392,3.466883695447565,0.975366969000278
