epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_defect_cov_mm,val_loss
0,0.7810600399971008,1.4474601745605469,0.569580078125,1.9258829355239868,3.431544780731201,6e-05,0.7802209258079529,1.3103736639022827,0.38544923067092896,1.8400424718856812,72.48386448047145,3.2282683849334717
1,0.6263097524642944,0.8334523439407349,0.6044677495956421,1.8895161151885986,2.802889347076416,0.00012,0.5968010425567627,0.7143620252609253,0.7890625,1.9236408472061157,nan,2.724055051803589
2,0.5891200304031372,0.7299691438674927,0.589184582233429,1.8579680919647217,2.677459478378296,0.00018,0.4944683909416199,0.5022479295730591,0.701171875,1.8535258769989014,nan,2.4544754028320312
3,0.48423367738723755,0.48232173919677734,0.613037109375,1.7988431453704834,2.3992998600006104,0.00024,0.3908078670501709,0.30913418531417847,0.6258789300918579,1.723650336265564,nan,2.1761505603790283
4,0.4151683449745178,0.3493366837501526,0.523242175579071,1.7057651281356812,2.2031898498535156,0.0003,0.43133050203323364,0.3732107877731323,0.6488281488418579,1.7981595993041992,nan,2.293771743774414
5,0.4368573725223541,0.3979142904281616,0.6561279296875,1.7805655002593994,2.306264877319336,0.0003,0.3482634723186493,0.24356122314929962,0.42265623807907104,1.5755647420883179,nan,2.0113182067871094
6,0.3296109139919281,0.22947096824645996,0.3653564453125,1.5154815912246704,1.9460281133651733,0.0003,0.25265035033226013,0.12829361855983734,0.23095703125,1.2862634658813477,nan,1.6641921997070312
7,0.262393981218338,0.1419505625963211,0.24299316108226776,1.3257840871810913,1.7055631875991821,0.0003,0.2350674420595169,0.11104172468185425,0.14003905653953552,1.1695280075073242,nan,1.5546295642852783
8,0.22626642882823944,0.10304109007120132,0.1456298828125,1.1441501379013062,1.5230114459991455,0.0003,0.2329210489988327,0.10907338559627533,0.18339844048023224,1.2011150121688843,nan,1.5775327682495117
9,0.21556465327739716,0.09366284310817719,0.11484374850988388,1.0768406391143799,1.448500633239746,0.0003,0.21475572884082794,0.09255914390087128,0.10205078125,1.0849716663360596,5.777972000121217,1.4582511186599731
10,0.20443928241729736,0.08414594829082489,0.0731201171875,0.9924443960189819,1.3614146709442139,0.0003,0.20747633278369904,0.08660004287958145,0.06992187350988388,1.0294549465179443,nan,1.3973801136016846
11,0.20050811767578125,0.08099286258220673,0.04924316331744194,0.9591358304023743,1.3230243921279907,0.0003,0.2077278345823288,0.08658298850059509,0.06630859524011612,1.0386828184127808,nan,1.4097144603729248
12,0.1996450126171112,0.08024381846189499,0.05034179612994194,0.9512337446212769,1.3153111934661865,0.0003,0.1992689073085785,0.07968958467245102,0.04111327975988388,0.9619114995002747,nan,1.328122854232788
13,0.204438716173172,0.08434496819972992,0.0609130859375,0.9864876866340637,1.355751395225525,0.0003,0.20523102581501007,0.08457660675048828,0.09091796725988388,1.0251595973968506,nan,1.3953189849853516
14,0.21170850098133087,0.0903388187289238,0.0701904296875,1.028342366218567,1.4033921957015991,0.0003,0.2095584124326706,0.08802507072687149,0.07871093600988388,1.0361456871032715,nan,1.4077484607696533
15,0.21031305193901062,0.08920066058635712,0.06416015326976776,1.0196521282196045,1.3936221599578857,0.0003,0.20602495968341827,0.0853511169552803,0.06005859375,0.9811214208602905,nan,1.3529083728790283
16,0.20523567497730255,0.08481699228286743,0.05668945237994194,0.9853286743164062,1.3553779125213623,0.0003,0.20305462181568146,0.08270492404699326,0.06025390699505806,0.9837241172790527,nan,1.353790044784546
17,0.20238856971263885,0.08253415673971176,0.05878906324505806,0.9649631381034851,1.3330291509628296,0.0003,0.19970250129699707,0.0799923986196518,0.07294921576976776,0.9720751047134399,nan,1.3383097648620605
18,0.2062613070011139,0.0854799821972847,0.0738525390625,1.000739336013794,1.371500849723816,0.0003,0.20296767354011536,0.0825759768486023,0.07832030951976776,0.9961510896682739,nan,1.3663623332977295
19,0.1983785182237625,0.07912170886993408,0.058349609375,0.9447475671768188,1.30734121799469,0.0003,0.2016521394252777,0.08173690736293793,0.04707031324505806,0.9574820399284363,3.8607666742837123,1.3219668865203857
20,0.20187266170978546,0.08192668855190277,0.0556640625,0.9725179672241211,1.3420398235321045,0.0003,0.21804003417491913,0.09552200138568878,0.07294921576976776,1.0879470109939575,nan,1.4716284275054932
21,0.2002004086971283,0.08079607784748077,0.05324707180261612,0.9497135281562805,1.3161590099334717,0.0003,0.1960611492395401,0.07727543264627457,0.03857421875,0.9200851321220398,nan,1.2809768915176392
22,0.19559220969676971,0.07715936005115509,0.04497070237994194,0.91236811876297,1.2723087072372437,0.0003,0.2259281426668167,0.10268168151378632,0.11748047173023224,1.151075839996338,nan,1.5344998836517334
23,0.20446069538593292,0.0842880830168724,0.08161620795726776,0.9845892786979675,1.3545663356781006,0.0003,0.19891729950904846,0.07938464730978012,0.08037109673023224,0.9655629992485046,nan,1.3256609439849854
24,0.19764070212841034,0.07839764654636383,0.06547851860523224,0.9412539601325989,1.3066662549972534,0.0003,0.20288951694965363,0.0825333446264267,0.08261718600988388,1.000141978263855,nan,1.3735567331314087
25,0.19535908102989197,0.07676778733730316,0.05195312574505806,0.9151595234870911,1.276134729385376,0.0003,0.1966877281665802,0.07772896438837051,0.04521484300494194,0.924351692199707,nan,1.2873129844665527
26,0.19427135586738586,0.0758151262998581,0.05742187425494194,0.9121739268302917,1.2724016904830933,0.0003,0.19608758389949799,0.07712520658969879,0.05634765699505806,0.941612720489502,nan,1.3034508228302002
27,0.19799599051475525,0.07876285165548325,0.05593261867761612,0.941419780254364,1.3061074018478394,0.0003,0.2012966424226761,0.08141838014125824,0.04619140550494194,0.9556352496147156,nan,1.3256590366363525
28,0.20444528758525848,0.08417905867099762,0.06630859524011612,0.9792086482048035,1.350637674331665,0.0003,0.19995543360710144,0.08015324175357819,0.05058593675494194,0.9605255126953125,nan,1.328256368637085
29,0.19443544745445251,0.07586702704429626,0.05710449069738388,0.912359356880188,1.2730988264083862,0.0003,0.1951645165681839,0.07629517465829849,0.06162109225988388,0.9396193623542786,4.487928764301968,1.3046603202819824
30,0.19215306639671326,0.07412484288215637,0.052734375,0.8933421969413757,1.2527267932891846,0.0003,0.19262030720710754,0.07437540590763092,0.05839843675494194,0.9151855707168579,nan,1.2742258310317993
31,0.1923818290233612,0.07424695789813995,0.06071777269244194,0.8961760401725769,1.2548317909240723,0.0003,0.1949695646762848,0.07620980590581894,0.07285156100988388,0.9406461715698242,nan,1.3042666912078857
32,0.1896405965089798,0.07209642976522446,0.0557861328125,0.8760126233100891,1.231690526008606,0.0003,0.1906367838382721,0.07286904007196426,0.05068359524011612,0.8943899273872375,nan,1.2535730600357056
33,0.19179171323776245,0.07377617806196213,0.0540771484375,0.8940964937210083,1.2539165019989014,0.0003,0.19304734468460083,0.07473904639482498,0.05869140475988388,0.9148365259170532,nan,1.2782983779907227
34,0.19626107811927795,0.07746686786413193,0.06716308742761612,0.9239706993103027,1.2890865802764893,0.0003,0.19463267922401428,0.07600755989551544,0.07822265475988388,0.9256634712219238,nan,1.2866318225860596
35,0.1977728307247162,0.07852014154195786,0.07182617485523224,0.9406086802482605,1.3071893453598022,0.0003,0.20392532646656036,0.08340654522180557,0.10136719048023224,1.0206449031829834,nan,1.390998363494873
36,0.1958165466785431,0.07704447954893112,0.05866699293255806,0.9205900430679321,1.2848851680755615,0.0003,0.19015368819236755,0.07248072326183319,0.05419921875,0.8842383623123169,nan,1.239066243171692
37,0.19190970063209534,0.0738971009850502,0.060302734375,0.8968812227249146,1.2568342685699463,0.0003,0.20325951278209686,0.08293847739696503,0.08935546875,1.006367802619934,nan,1.3817884922027588
38,0.1922106146812439,0.07410873472690582,0.05837402492761612,0.8996440768241882,1.260844349861145,0.0003,0.19256702065467834,0.07437673956155777,0.05849609524011612,0.8973315954208374,nan,1.2555824518203735
39,0.1877370923757553,0.07062439620494843,0.0550537109375,0.8604195713996887,1.2144176959991455,0.0003,0.18779943883419037,0.07064469158649445,0.06220703199505806,0.8646076917648315,3.5026215349885783,1.217773675918579
