epoch,cd_p_metric,cd_t_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_dcd_metric,val_loss
69,0.18803587555885315,0.07084013521671295,0.8942403793334961,0.9650806188583374,0.0003,0.18881668150424957,0.07148813456296921,0.901020884513855,0.9725090265274048
70,0.18823133409023285,0.07103204727172852,0.8904014825820923,0.9614334106445312,0.0003,0.1982639580965042,0.07891325652599335,0.9533429145812988,1.0322562456130981
71,0.18743523955345154,0.07036469131708145,0.8836864233016968,0.9540511965751648,0.0003,0.1892765313386917,0.07182668894529343,0.9013385772705078,0.9731653332710266
72,0.1881977617740631,0.0709918886423111,0.8906857371330261,0.9616776704788208,0.0003,0.19592955708503723,0.07699058204889297,0.9602636098861694,1.0372542142868042
73,0.1864301562309265,0.0696161687374115,0.8775040507316589,0.9471203088760376,0.0003,0.1887105107307434,0.07139652967453003,0.8984172940254211,0.9698137044906616
74,0.1856505572795868,0.06902087479829788,0.869463324546814,0.9384841918945312,0.0003,0.18963894248008728,0.07219680398702621,0.9016339182853699,0.9738308191299438
75,0.18818598985671997,0.07097906619310379,0.8910591006278992,0.9620381593704224,0.0003,0.19040651619434357,0.072807177901268,0.9074764251708984,0.9802836179733276
76,0.18913057446479797,0.07165293395519257,0.8988943099975586,0.9705470204353333,0.0003,0.19176599383354187,0.07368495315313339,0.9310191869735718,1.004704236984253
77,0.18727406859397888,0.0702546089887619,0.8816137313842773,0.9518683552742004,0.0003,0.18956053256988525,0.07202957570552826,0.9140982627868652,0.9861278533935547
78,0.1853092461824417,0.06876159459352493,0.8678716421127319,0.9366331100463867,0.0003,0.18825218081474304,0.07099982351064682,0.8996278047561646,0.9706276059150696
79,0.18454299867153168,0.06817762553691864,0.8633842468261719,0.9315619468688965,0.0003,0.18843787908554077,0.07116897404193878,0.9002825021743774,0.9714514017105103
80,0.18620887398719788,0.06946925818920135,0.8768410682678223,0.9463103413581848,0.0003,0.19248290359973907,0.07422135770320892,0.926274299621582,1.0004956722259521
81,0.1877863109111786,0.0706065371632576,0.8887688517570496,0.9593753814697266,0.0003,0.18785344064235687,0.07078935950994492,0.9025160670280457,0.9733055233955383
82,0.18865619599819183,0.07135473191738129,0.8943397402763367,0.9656947255134583,0.0003,0.19022142887115479,0.07268588244915009,0.9012318849563599,0.9739177823066711
83,0.1879062056541443,0.07092353701591492,0.8809487223625183,0.9518723487854004,0.0003,0.18752214312553406,0.07046714425086975,0.8918395042419434,0.9623066186904907
84,0.1857689917087555,0.06914641708135605,0.8668946027755737,0.9360411763191223,0.0003,0.18870827555656433,0.07142798602581024,0.8998885154724121,0.9713165163993835
85,0.18828947842121124,0.07106559723615646,0.8887583017349243,0.9598239064216614,0.0003,0.1932821422815323,0.07494236528873444,0.9224852323532104,0.9974276423454285
86,0.18607614934444427,0.06939099729061127,0.870937168598175,0.9403281211853027,0.0003,0.18791015446186066,0.07076777517795563,0.8958160281181335,0.9665838479995728
87,0.1861625760793686,0.0694592297077179,0.8698789477348328,0.9393380880355835,0.0003,0.1974768042564392,0.0781962126493454,0.9940792322158813,1.0722754001617432
88,0.18648909032344818,0.06966070830821991,0.877781093120575,0.9474418759346008,0.0003,0.18609550595283508,0.0693899542093277,0.8839102983474731,0.9533002972602844
89,0.19078975915908813,0.07294800877571106,0.9108683466911316,0.9838164448738098,0.0003,0.19249367713928223,0.0743289440870285,0.9154180288314819,0.9897470474243164
90,0.18824544548988342,0.07111722975969315,0.8853394389152527,0.9564566612243652,0.0003,0.19352805614471436,0.07507126033306122,0.950847327709198,1.0259186029434204
91,0.18995347619056702,0.07237297296524048,0.8972417712211609,0.9696146249771118,0.0003,0.19097739458084106,0.07307735830545425,0.9155582189559937,0.9886356592178345
92,0.1856834888458252,0.0690397247672081,0.8700200915336609,0.9390597343444824,0.0003,0.1884596049785614,0.07118979841470718,0.9063568115234375,0.9775465130805969
93,0.18437162041664124,0.06808214634656906,0.8594924807548523,0.9275745153427124,0.0003,0.19043053686618805,0.07276507467031479,0.9028013348579407,0.9755663871765137
94,0.18622715771198273,0.06944769620895386,0.8740455508232117,0.9434931874275208,0.0003,0.1872296780347824,0.07023783028125763,0.8864830136299133,0.9567207098007202
95,0.1885276734828949,0.07119204103946686,0.8924899101257324,0.9636818766593933,0.0003,0.19349820911884308,0.07506098598241806,0.9352067112922668,1.0102676153182983
96,0.18488459289073944,0.06844942271709442,0.8641370534896851,0.9325865507125854,0.0003,0.18799510598182678,0.07086537033319473,0.8879167437553406,0.9587820768356323
97,0.18187695741653442,0.06622222810983658,0.832729697227478,0.8989521265029907,0.0003,0.1844351589679718,0.06817515194416046,0.858535647392273,0.9267107844352722
98,0.1833484172821045,0.06732295453548431,0.8441299200057983,0.9114528894424438,0.0003,0.19055378437042236,0.07278505712747574,0.907054603099823,0.9798396825790405
99,0.1848565638065338,0.06842942535877228,0.8558739423751831,0.9243032336235046,0.0003,0.1884227693080902,0.07114062458276749,0.8845839500427246,0.9557245373725891
100,0.18330273032188416,0.06728062778711319,0.8386422395706177,0.9059227705001831,0.0003,0.18868371844291687,0.07131610065698624,0.9057626724243164,0.9770787358283997
101,0.18469317257404327,0.06829067319631577,0.8574511408805847,0.9257416725158691,0.0003,0.18983474373817444,0.07218660414218903,0.9002385139465332,0.972425103187561
102,0.18424180150032043,0.06796576082706451,0.8532649278640747,0.9212307929992676,0.0003,0.18716999888420105,0.07018236070871353,0.8821229934692383,0.9523053169250488
103,0.18509364128112793,0.06860451400279999,0.8629822731018066,0.9315868616104126,0.0003,0.1874954253435135,0.07043023407459259,0.9057478904724121,0.9761780500411987
104,0.1860521286725998,0.06931913644075394,0.8739625811576843,0.9432815313339233,0.0003,0.196517676115036,0.07743065804243088,0.940360426902771,1.0177910327911377
105,0.18385940790176392,0.06770048290491104,0.8466901779174805,0.9143905639648438,0.0003,0.18736788630485535,0.07035134732723236,0.8903570175170898,0.9607083201408386
106,0.18268775939941406,0.06682875752449036,0.8386633992195129,0.9054921269416809,0.0003,0.18692536652088165,0.07004024088382721,0.8759578466415405,0.9459981918334961
107,0.18274514377117157,0.06687449663877487,0.84001624584198,0.906890869140625,0.0003,0.18583354353904724,0.06932215392589569,0.8621889352798462,0.9315110445022583
108,0.18438133597373962,0.06807465851306915,0.8556543588638306,0.9237290620803833,0.0003,0.18548253178596497,0.06893644481897354,0.8639147877693176,0.9328511953353882
109,0.186364084482193,0.06955210864543915,0.8713067173957825,0.9408589601516724,0.0003,0.1915554702281952,0.07352246344089508,0.9314596056938171,1.0049821138381958
110,0.18491274118423462,0.06848093867301941,0.860525906085968,0.9290068745613098,0.0003,0.18963907659053802,0.07227394729852676,0.8982857465744019,0.9705597162246704
111,0.18471147119998932,0.06831032037734985,0.8594326972961426,0.9277430772781372,0.0003,0.186564639210701,0.06979519873857498,0.8736974000930786,0.943492591381073
112,0.1828356832265854,0.06693175435066223,0.8414301872253418,0.9083617925643921,0.0003,0.18496210873126984,0.06858177483081818,0.8556786775588989,0.9242604374885559
113,0.1830422580242157,0.06710159033536911,0.8419917821884155,0.9090934991836548,0.0003,0.19061985611915588,0.07280261814594269,0.9179906845092773,0.9907933473587036
114,0.18276731669902802,0.06687355041503906,0.8438292741775513,0.9107027053833008,0.0003,0.18552859127521515,0.06906799226999283,0.8612669706344604,0.9303349256515503
115,0.18264369666576385,0.06679777801036835,0.8365567922592163,0.9033546447753906,0.0003,0.18765902519226074,0.07058629393577576,0.8832792043685913,0.9538655281066895
116,0.18286418914794922,0.06695184111595154,0.8400297164916992,0.9069815874099731,0.0003,0.1896003931760788,0.07204008102416992,0.9035232663154602,0.9755632281303406
117,0.184009850025177,0.06778614968061447,0.8470616340637207,0.914847731590271,0.0003,0.18765048682689667,0.07053761184215546,0.8974823951721191,0.968019962310791
118,0.18284699320793152,0.06694333255290985,0.8429047465324402,0.9098480343818665,0.0003,0.19328440725803375,0.07503603398799896,0.9137753248214722,0.9888113737106323
119,0.18187180161476135,0.06621658056974411,0.8305441737174988,0.8967608213424683,0.0003,0.18986105918884277,0.07234378904104233,0.8898611068725586,0.9622049331665039
120,0.1822715699672699,0.06651897728443146,0.8349324464797974,0.9014512300491333,0.0003,0.19040505588054657,0.07265975326299667,0.9019864201545715,0.974646270275116
121,0.1861686110496521,0.06945393234491348,0.8661310076713562,0.9355849027633667,0.0003,0.19214048981666565,0.07413862645626068,0.8978897333145142,0.972028374671936
122,0.18780453503131866,0.07086040079593658,0.8743977546691895,0.9452582597732544,0.0003,0.18750140070915222,0.07048429548740387,0.8819358944892883,0.9524200558662415
123,0.1874648779630661,0.0703791156411171,0.8839399218559265,0.9543188810348511,0.0003,0.18756285309791565,0.07059915363788605,0.8908346891403198,0.9614338874816895
124,0.18540266156196594,0.06887723505496979,0.8658755421638489,0.9347527623176575,0.0003,0.19435250759124756,0.07580725103616714,0.9605348706245422,1.0363420248031616
125,0.1844673603773117,0.06817580759525299,0.8583171963691711,0.9264929890632629,0.0003,0.18762007355690002,0.07086344063282013,0.8678439855575562,0.9387074708938599
126,0.184861421585083,0.0685260072350502,0.8560947179794312,0.9246208071708679,0.0003,0.18598344922065735,0.06934266537427902,0.8793028593063354,0.9486454725265503
127,0.18341338634490967,0.06738357245922089,0.8468641042709351,0.9142476320266724,0.0003,0.18871590495109558,0.0714474767446518,0.8834894299507141,0.9549368619918823
128,0.18118706345558167,0.0657263696193695,0.8278588056564331,0.8935853242874146,0.0003,0.18869751691818237,0.07149778306484222,0.8853588104248047,0.9568566083908081
129,0.184894397854805,0.0684753805398941,0.8599185943603516,0.9283941388130188,0.0003,0.1894412338733673,0.07193706184625626,0.907077968120575,0.9790151715278625
130,0.18476969003677368,0.0683998093008995,0.8611536026000977,0.9295536279678345,0.0003,0.18573278188705444,0.06916177272796631,0.8661378622055054,0.9352996945381165
131,0.18173018097877502,0.06612575054168701,0.8321315050125122,0.8982571363449097,0.0003,0.1886628419160843,0.07147654891014099,0.8897132873535156,0.961189866065979
132,0.1865702122449875,0.06980838626623154,0.8739259839057922,0.943734347820282,0.0003,0.19418703019618988,0.07572440057992935,0.9186725616455078,0.994396984577179
