epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.9302961230278015,1.9516805410385132,0.546337902545929,1.95540452003479,1.9516805410385132,6e-05,0.9538833498954773,1.8879600763320923,0.4122070372104645,1.9899320602416992,1.8879600763320923
1,0.634860634803772,0.8804576992988586,0.6871582269668579,1.8958826065063477,0.8804576992988586,0.00012,0.5264620780944824,0.5574723482131958,0.7503906488418579,1.8829858303070068,0.5574723482131958
2,0.5259081125259399,0.5986208915710449,0.7635498046875,1.8684852123260498,0.5986208915710449,0.00018,0.46597179770469666,0.44951415061950684,0.6709960699081421,1.8519458770751953,0.44951415061950684
3,0.4848859906196594,0.5050593614578247,0.716796875,1.8256117105484009,0.5050593614578247,0.00024,0.31715673208236694,0.2085961550474167,0.6712890863418579,1.6712656021118164,0.2085961550474167
4,0.353679895401001,0.26109078526496887,0.707934558391571,1.7050044536590576,0.26109078526496887,0.0003,0.2759977877140045,0.15559490025043488,0.663867175579071,1.5520079135894775,0.15559490025043488
5,0.28429949283599854,0.16613392531871796,0.6200927495956421,1.5629819631576538,0.16613392531871796,0.0003,0.26811128854751587,0.14776723086833954,0.62890625,1.5449106693267822,0.14776723086833954
6,0.25337326526641846,0.13053633272647858,0.5282958745956421,1.4517829418182373,0.13053633272647858,0.0003,0.26496201753616333,0.14087815582752228,0.42597657442092896,1.3975393772125244,0.14087815582752228
7,0.2436387836933136,0.11994270235300064,0.4342285096645355,1.3591892719268799,0.11994270235300064,0.0003,0.23558716475963593,0.1118844747543335,0.36865234375,1.3066136837005615,0.1118844747543335
8,0.22933915257453918,0.106120765209198,0.3808349668979645,1.2881654500961304,0.106120765209198,0.0003,0.22215226292610168,0.0990297794342041,0.3934570252895355,1.2683156728744507,0.0990297794342041
9,0.2330082356929779,0.10962363332509995,0.34724122285842896,1.275222897529602,0.10962363332509995,0.0003,0.24389047920703888,0.1192825585603714,0.34404295682907104,1.314996361732483,0.1192825585603714
