epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_defect_cov_mm,val_loss
0,0.7714459300041199,1.4087773561477661,0.5704345703125,1.9205173254013062,3.3677661418914795,6e-05,0.8868757486343384,1.5970319509506226,0.3433593809604645,1.959747076034546,43.12619539100137,3.579324245452881
1,0.650935173034668,0.9241321682929993,0.726391613483429,1.903540015220642,2.876025676727295,0.00012,0.7310011982917786,1.0827516317367554,0.6630859375,1.8992116451263428,nan,3.03318452835083
2,0.5926870107650757,0.7373085618019104,0.756054699420929,1.8964242935180664,2.685255527496338,0.00018,0.49469026923179626,0.5132092237472534,0.807324230670929,1.8682010173797607,nan,2.444370746612549
3,0.5553476810455322,0.6667856574058533,0.635424792766571,1.8447892665863037,2.5878491401672363,0.00024,0.6151257753372192,0.7610801458358765,0.48261719942092896,1.868578314781189,nan,2.697150230407715
4,0.42594122886657715,0.38201242685317993,0.7358154058456421,1.7985700368881226,2.2750771045684814,0.0003,0.35802358388900757,0.26840513944625854,0.7520507574081421,1.7543951272964478,nan,2.130875825881958
5,0.31090810894966125,0.20079238712787628,0.6799072027206421,1.652653455734253,1.9942729473114014,0.0003,0.26549071073532104,0.1441211700439453,0.646777331829071,1.5494602918624878,nan,1.8659746646881104
6,0.32427603006362915,0.21767182648181915,0.64599609375,1.6593472957611084,2.0168118476867676,0.0003,0.2989037036895752,0.18447506427764893,0.6590820550918579,1.617283821105957,nan,1.9555552005767822
7,0.2763480246067047,0.15561309456825256,0.580615222454071,1.541951298713684,1.8728904724121094,0.0003,0.26688438653945923,0.14495505392551422,0.545214831829071,1.4839047193527222,nan,1.8214681148529053
8,0.2580798864364624,0.13516806066036224,0.5041259527206421,1.4492753744125366,1.7863237857818604,0.0003,0.24809947609901428,0.12390989065170288,0.41845703125,1.3785202503204346,nan,1.722353219985962
9,0.22601661086082458,0.10352679342031479,0.4150390625,1.2956980466842651,1.6346113681793213,0.0003,0.22504201531410217,0.10176795721054077,0.333984375,1.2381625175476074,7.015820154823696,1.588814377784729
10,0.2243127077817917,0.10142005980014801,0.31621092557907104,1.2320126295089722,1.5848453044891357,0.0003,0.2174936830997467,0.09505724906921387,0.29326170682907104,1.1798042058944702,nan,1.5314451456069946
11,0.2145046442747116,0.09273047000169754,0.25383299589157104,1.1511493921279907,1.5074373483657837,0.0003,0.21300001442432404,0.09099752455949783,0.22636719048023224,1.1139189004898071,nan,1.477242112159729
12,0.2155475616455078,0.0935773029923439,0.2432861328125,1.1392199993133545,1.497935175895691,0.0003,0.20771817862987518,0.0864931270480156,0.23300781846046448,1.090374231338501,nan,1.4477646350860596
13,0.2130061686038971,0.09139608591794968,0.22756347060203552,1.119441270828247,1.4809319972991943,0.0003,0.2034856081008911,0.08298776298761368,0.20566406846046448,1.0499939918518066,nan,1.4109389781951904
14,0.21823029220104218,0.09600794315338135,0.19992676377296448,1.1203601360321045,1.4874167442321777,0.0003,0.20867708325386047,0.08732501417398453,0.21132811903953552,1.0869700908660889,nan,1.447859525680542
15,0.20646774768829346,0.08563662320375443,0.20090332627296448,1.0657020807266235,1.4264930486679077,0.0003,0.20219261944293976,0.08195506036281586,0.19638672471046448,1.0304430723190308,nan,1.393653154373169
16,0.21066363155841827,0.08939250558614731,0.19064942002296448,1.0740283727645874,1.4396370649337769,0.0003,0.21166987717151642,0.08987858891487122,0.18613281846046448,1.0902305841445923,nan,1.4561420679092407
17,0.2209019660949707,0.09826168417930603,0.19338378310203552,1.1257050037384033,1.4964516162872314,0.0003,0.2169877588748932,0.09461072087287903,0.17011718451976776,1.1189849376678467,nan,1.4906184673309326
18,0.21163411438465118,0.09019184112548828,0.19782714545726776,1.0855090618133545,1.4503748416900635,0.0003,0.2016550749540329,0.08152235299348831,0.17333984375,1.0180370807647705,nan,1.3805177211761475
19,0.20171725749969482,0.08174262940883636,0.1807861328125,1.0223586559295654,1.3838598728179932,0.0003,0.20256204903125763,0.08220362663269043,0.18007811903953552,1.0225130319595337,4.512588661814793,1.3864796161651611
20,0.20316429436206818,0.08298524469137192,0.18220214545726776,1.0326197147369385,1.3962132930755615,0.0003,0.19890491664409637,0.07931770384311676,0.18935546278953552,1.0026863813400269,nan,1.36356520652771
21,0.20325398445129395,0.083091601729393,0.17041015625,1.0165069103240967,1.3807519674301147,0.0003,0.20008058845996857,0.08036001026630402,0.17539063096046448,1.017479658126831,nan,1.3799583911895752
22,0.1983596831560135,0.07899822294712067,0.17277832329273224,0.9890187382698059,1.3508522510528564,0.0003,0.20711255073547363,0.08613655716180801,0.19707031548023224,1.0628385543823242,nan,1.4253013134002686
23,0.20420317351818085,0.08370397984981537,0.17192383110523224,1.0295716524124146,1.3964965343475342,0.0003,0.19717320799827576,0.07792284339666367,0.16376952826976776,0.9813195466995239,nan,1.3405011892318726
24,0.19719287753105164,0.07797068357467651,0.16984863579273224,0.9835001230239868,1.3448083400726318,0.0003,0.19291117787361145,0.07460401952266693,0.15761718153953552,0.9505323171615601,nan,1.309697151184082
25,0.19588950276374817,0.07696859538555145,0.1595458984375,0.9690603017807007,1.3310586214065552,0.0003,0.19766783714294434,0.07827679067850113,0.15927734971046448,0.9817925691604614,nan,1.346521019935608
26,0.19554655253887177,0.07670201361179352,0.16293945908546448,0.9653396606445312,1.32669997215271,0.0003,0.20083975791931152,0.08095462620258331,0.16162109375,1.019270420074463,nan,1.3861043453216553
27,0.19720661640167236,0.07795558124780655,0.1605224609375,0.9760390520095825,1.339750051498413,0.0003,0.1915503442287445,0.0735069140791893,0.16367188096046448,0.9434055089950562,nan,1.3031343221664429
28,0.1996200978755951,0.08000444620847702,0.16657714545726776,0.994300365447998,1.3600046634674072,0.0003,0.19707946479320526,0.07786037772893906,0.16738280653953552,0.986192524433136,nan,1.3486725091934204
29,0.20499221980571747,0.0847216472029686,0.16501465439796448,1.0210497379302979,1.3898429870605469,0.0003,0.20333929359912872,0.08280905336141586,0.14384765923023224,1.0031737089157104,4.336261471060581,1.3720999956130981
