epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.7678133249282837,1.4259333610534668,0.5915282964706421,1.9146091938018799,3.40736722946167,6e-05,0.8879450559616089,1.5904853343963623,0.3882812559604645,1.930921196937561,3.5684914588928223
1,0.6567705869674683,0.9345322847366333,0.570629894733429,1.8774709701538086,2.8933682441711426,0.00012,0.6608841419219971,0.8774221539497375,0.57470703125,1.9104658365249634,2.8526339530944824
2,0.615109384059906,0.8161402940750122,0.636035144329071,1.866572618484497,2.769759178161621,0.00018,0.5636695623397827,0.6376322507858276,0.5498046875,1.8491185903549194,2.5704357624053955
3,0.4725862443447113,0.4588051438331604,0.5757812261581421,1.7710437774658203,2.3558764457702637,0.00024,0.5885225534439087,0.6952506303787231,0.8804687261581421,1.932350516319275,2.7550559043884277
4,0.4586905837059021,0.4395437240600586,0.6559814214706421,1.7901805639266968,2.363696813583374,0.0003,0.3557949364185333,0.2541540265083313,0.551953136920929,1.6383030414581299,2.0716500282287598
5,0.33329153060913086,0.23109006881713867,0.497314453125,1.5616344213485718,1.988402009010315,0.0003,0.27778440713882446,0.15493877232074738,0.39111328125,1.3901453018188477,1.7883007526397705
6,0.27240175008773804,0.15149500966072083,0.3807128965854645,1.3997217416763306,1.7814620733261108,0.0003,0.2592524290084839,0.13508309423923492,0.21748046576976776,1.292170524597168,1.6849104166030884
7,0.2305532693862915,0.10726092755794525,0.19082030653953552,1.1843822002410889,1.5606950521469116,0.0003,0.22835707664489746,0.10492000728845596,0.16318359971046448,1.139871597290039,1.521105170249939
8,0.23145830631256104,0.10814812034368515,0.16748046875,1.1741316318511963,1.5516164302825928,0.0003,0.23927488923072815,0.11544886976480484,0.20126953721046448,1.2290561199188232,1.6034120321273804
9,0.21378448605537415,0.09195877611637115,0.13093261420726776,1.0753023624420166,1.4475222826004028,0.0003,0.21267923712730408,0.09099108725786209,0.11181640625,1.0627425909042358,1.4365317821502686
10,0.2063741236925125,0.08583997189998627,0.09926757961511612,1.015903353691101,1.3864948749542236,0.0003,0.2114674150943756,0.09004849940538406,0.11210937798023224,1.0309979915618896,1.4027636051177979
11,0.20705941319465637,0.08628817647695541,0.09929199516773224,1.0142110586166382,1.3865039348602295,0.0003,0.2147797793149948,0.09246471524238586,0.10498046875,1.0882046222686768,1.4607347249984741
12,0.20978569984436035,0.08867094665765762,0.10402832180261612,1.030745267868042,1.4055140018463135,0.0003,0.20347757637500763,0.08312354236841202,0.09316406399011612,0.9953904151916504,1.3643238544464111
13,0.21361872553825378,0.09236060082912445,0.1014404296875,1.0457550287246704,1.4212154150009155,0.0003,0.23039093613624573,0.10670788586139679,0.12109375,1.1316043138504028,1.5145381689071655
14,0.22083444893360138,0.09840203821659088,0.10356445610523224,1.0835607051849365,1.463894009590149,0.0003,0.21100452542304993,0.0893091931939125,0.11308594048023224,1.06319260597229,1.436941146850586
15,0.21614427864551544,0.0940832793712616,0.12785644829273224,1.0763572454452515,1.450356364250183,0.0003,0.21258559823036194,0.0907592624425888,0.10136719048023224,1.0548919439315796,1.4286609888076782
16,0.20349225401878357,0.08338458836078644,0.09523925930261612,0.9912954568862915,1.3600809574127197,0.0003,0.20426253974437714,0.08382206410169601,0.0869140625,1.0028976202011108,1.373340368270874
17,0.1986815631389618,0.07946451008319855,0.08833007514476776,0.9525462985038757,1.318273663520813,0.0003,0.20019280910491943,0.08033815771341324,0.08281250298023224,0.9786208271980286,1.3444440364837646
18,0.20179572701454163,0.08194492757320404,0.081787109375,0.974714457988739,1.3437025547027588,0.0003,0.20504498481750488,0.08427061885595322,0.08095703274011612,1.0099412202835083,1.384334921836853
19,0.20653383433818817,0.08584834635257721,0.09519042819738388,1.0055763721466064,1.379378318786621,0.0003,0.2064211666584015,0.08578847348690033,0.07568359375,0.9898492097854614,1.3641935586929321
20,0.2076268494129181,0.08674032241106033,0.08049316704273224,1.0057573318481445,1.381364345550537,0.0003,0.21852295100688934,0.09595416486263275,0.1025390625,1.1032354831695557,1.4841663837432861
21,0.20305335521697998,0.0830608382821083,0.07978515326976776,0.9745690226554871,1.3452703952789307,0.0003,0.19674448668956757,0.07767461240291595,0.08212890475988388,0.9485833048820496,1.3132574558258057
22,0.19929853081703186,0.08016320317983627,0.0789794921875,0.9439466595649719,1.3102657794952393,0.0003,0.21690745651721954,0.09454483538866043,0.11416015774011612,1.0850224494934082,1.4636833667755127
23,0.20775334537029266,0.08703561127185822,0.0943603515625,1.0093610286712646,1.3835850954055786,0.0003,0.2000133991241455,0.08029972016811371,0.09062500298023224,0.9626787304878235,1.3279118537902832
24,0.20285674929618835,0.08264569938182831,0.09089355170726776,0.9828332662582397,1.3533025979995728,0.0003,0.19842536747455597,0.07897297292947769,0.10087890923023224,0.9588173031806946,1.3268816471099854
25,0.19559244811534882,0.07680029422044754,0.08034668117761612,0.9283703565597534,1.2927415370941162,0.0003,0.20523616671562195,0.08469173312187195,0.07529296725988388,0.9881975054740906,1.3621050119400024
26,0.19673272967338562,0.07775472849607468,0.08171387016773224,0.9331576228141785,1.2977674007415771,0.0003,0.1957056224346161,0.07678597420454025,0.08623047173023224,0.9448016881942749,1.309108018875122
27,0.20170895755290985,0.08179540187120438,0.08439941704273224,0.9684094190597534,1.3390926122665405,0.0003,0.21135178208351135,0.08982042223215103,0.0693359375,1.0156631469726562,1.398192048072815
28,0.20762872695922852,0.086850106716156,0.08349609375,1.0042345523834229,1.3800480365753174,0.0003,0.20071077346801758,0.08091852813959122,0.09511718899011612,0.9685818552970886,1.3360569477081299
29,0.19823908805847168,0.07889071851968765,0.088134765625,0.9444407224655151,1.3106778860092163,0.0003,0.1960960179567337,0.07704231142997742,0.09296874701976776,0.9514487981796265,1.3174052238464355
30,0.1948300451040268,0.07624367624521255,0.08151855319738388,0.9238039255142212,1.288788080215454,0.0003,0.19697323441505432,0.07778535783290863,0.07753906399011612,0.9493886828422546,1.3171312808990479
31,0.19595733284950256,0.07709815353155136,0.08469238132238388,0.9284013509750366,1.2939229011535645,0.0003,0.1982300579547882,0.07875890284776688,0.09394530951976776,0.9670219421386719,1.3387327194213867
32,0.1940128654241562,0.075502909719944,0.08151855319738388,0.9120122790336609,1.275126576423645,0.0003,0.19662955403327942,0.07765649259090424,0.07607422024011612,0.9298278093338013,1.2948453426361084
33,0.20182184875011444,0.0818515345454216,0.07878418266773224,0.9708337783813477,1.3435170650482178,0.0003,0.21251705288887024,0.09116266667842865,0.06533203274011612,1.0122668743133545,1.397714614868164
34,0.1971570998430252,0.07806874811649323,0.08708496391773224,0.939224362373352,1.3064152002334595,0.0003,0.2000848948955536,0.0802425891160965,0.09355469048023224,0.9775140881538391,1.3459703922271729
35,0.20057141780853271,0.08094729483127594,0.08383788913488388,0.9651010632514954,1.3357740640640259,0.0003,0.19716651737689972,0.07795751839876175,0.10390625149011612,0.9621881246566772,1.328352689743042
36,0.1955869495868683,0.07680515199899673,0.08037109673023224,0.9276959300041199,1.2928818464279175,0.0003,0.19108979403972626,0.07321306318044662,0.06308593600988388,0.8931015133857727,1.252114176750183
37,0.1913403570652008,0.07350803911685944,0.07109375298023224,0.8905441164970398,1.2509101629257202,0.0003,0.1953524798154831,0.0764385312795639,0.0732421875,0.9327858686447144,1.3001482486724854
38,0.1919489949941635,0.07384416460990906,0.07431640475988388,0.9005325436592102,1.263433575630188,0.0003,0.1959998607635498,0.07702797651290894,0.06796874850988388,0.9289711117744446,1.2960747480392456
39,0.18948127329349518,0.07198690623044968,0.078125,0.8803558349609375,1.2388027906417847,0.0003,0.19411258399486542,0.07556420564651489,0.07783202826976776,0.9114679098129272,1.276368498802185
40,0.19333197176456451,0.07495684921741486,0.07829590141773224,0.9093524813652039,1.2739198207855225,0.0003,0.20431165397167206,0.08378170430660248,0.08867187798023224,1.0124489068984985,1.3869984149932861
41,0.19570258259773254,0.0768849179148674,0.07634277641773224,0.9238425493240356,1.2902653217315674,0.0003,0.20063474774360657,0.08070437610149384,0.09755859524011612,0.9827688336372375,1.3546011447906494
42,0.19773399829864502,0.07847391068935394,0.08710937201976776,0.9434415102005005,1.3125447034835815,0.0003,0.20608146488666534,0.08531159162521362,0.11689452826976776,1.018155574798584,1.3922119140625
43,0.19979232549667358,0.0803871899843216,0.0830078125,0.9531828165054321,1.3235739469528198,0.0003,0.20443208515644073,0.08379282057285309,0.09980468451976776,0.995580792427063,1.3631038665771484
44,0.2055375576019287,0.08498094975948334,0.08603515475988388,0.9976011514663696,1.371351957321167,0.0003,0.2150997370481491,0.09328591823577881,0.09492187201976776,1.0469346046447754,1.433965802192688
