epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.879928708076477,1.7691373825073242,0.5689941644668579,1.937554955482483,3.736603260040283,6e-05,0.8534113764762878,1.470623254776001,0.838574230670929,1.9829362630844116,3.466118574142456
1,0.6416551470756531,0.8740456700325012,0.587158203125,1.889762282371521,2.8183531761169434,0.00012,0.577161431312561,0.6732311248779297,0.690234363079071,1.9085299968719482,2.6290500164031982
2,0.5245524644851685,0.5751851797103882,0.6773926019668579,1.8514063358306885,2.499878168106079,0.00018,0.4637245535850525,0.4324018359184265,0.6806640625,1.7820695638656616,2.3225557804107666
3,0.5558609366416931,0.6671999096870422,0.761157214641571,1.8641633987426758,2.598454713821411,0.00024,0.472271203994751,0.45804938673973083,0.863476574420929,1.875914216041565,2.3992457389831543
4,0.4271585941314697,0.38159283995628357,0.815380871295929,1.812111258506775,2.282114028930664,0.0003,0.3419106900691986,0.24719297885894775,0.767382800579071,1.7183113098144531,2.090062379837036
5,0.3153995871543884,0.20755526423454285,0.700024425983429,1.6437374353408813,2.0008349418640137,0.0003,0.3192824423313141,0.21210189163684845,0.679394543170929,1.6548982858657837,2.0168681144714355
6,0.2831052839756012,0.1639210283756256,0.620654284954071,1.5429725646972656,1.8883187770843506,0.0003,0.26240062713623047,0.13885551691055298,0.547070324420929,1.414335012435913,1.7727253437042236
7,0.2549416124820709,0.13173624873161316,0.5398925542831421,1.4048036336898804,1.7564455270767212,0.0003,0.24200201034545898,0.11811268329620361,0.48388671875,1.3382307291030884,1.6962562799453735
8,0.2575419545173645,0.1346435844898224,0.4908691346645355,1.3825831413269043,1.7441993951797485,0.0003,0.23938409984111786,0.11536295711994171,0.40166014432907104,1.2972943782806396,1.663670539855957
9,0.244118332862854,0.12109619379043579,0.37556153535842896,1.2789584398269653,1.6515796184539795,0.0003,0.24142706394195557,0.1175859123468399,0.4043945372104645,1.290706992149353,1.6573394536972046
10,0.24327965080738068,0.11981487274169922,0.34199219942092896,1.2683061361312866,1.640687346458435,0.0003,0.22895178198814392,0.10556431114673615,0.34785157442092896,1.2389841079711914,1.6039721965789795
11,0.22827596962451935,0.10520168393850327,0.30327147245407104,1.208967924118042,1.576194167137146,0.0003,0.21677617728710175,0.094476118683815,0.28007811307907104,1.1477124691009521,1.5111474990844727
12,0.22362622618675232,0.10080496221780777,0.2625976502895355,1.1729830503463745,1.540772795677185,0.0003,0.2212333381175995,0.09825170785188675,0.26386719942092896,1.1785175800323486,1.5437920093536377
13,0.21690312027931213,0.0947817713022232,0.21713867783546448,1.1225364208221436,1.491094946861267,0.0003,0.21475353837013245,0.09259972721338272,0.22392578423023224,1.092576026916504,1.4620211124420166
14,0.21392062306404114,0.09213726967573166,0.19431152939796448,1.0859943628311157,1.4572809934616089,0.0003,0.20778195559978485,0.08657291531562805,0.18798828125,1.0717370510101318,1.4398630857467651
15,0.22013235092163086,0.09762220829725266,0.19907227158546448,1.119864821434021,1.494197130203247,0.0003,0.2225082814693451,0.0994003564119339,0.16201171278953552,1.1109766960144043,1.4901212453842163
16,0.21925592422485352,0.09685394912958145,0.17873534560203552,1.1035221815109253,1.4783072471618652,0.0003,0.2553415894508362,0.1316441297531128,0.12060546875,1.2231839895248413,1.6284526586532593
17,0.2185603678226471,0.09665518999099731,0.16545410454273224,1.099374771118164,1.4739551544189453,0.0003,0.21140432357788086,0.08967474848031998,0.16259765625,1.0542356967926025,1.4263626337051392
18,0.21615299582481384,0.09412988275289536,0.17473144829273224,1.0847537517547607,1.457207441329956,0.0003,0.20898950099945068,0.08756182342767715,0.17441406846046448,1.0613133907318115,1.4311589002609253
19,0.212885782122612,0.0915215015411377,0.1627197265625,1.0648229122161865,1.4382494688034058,0.0003,0.2086775302886963,0.08728562295436859,0.16347655653953552,1.0538660287857056,1.4244887828826904
20,0.2094791829586029,0.08827582746744156,0.15046386420726776,1.0341835021972656,1.4073529243469238,0.0003,0.20661690831184387,0.08558829128742218,0.16074219346046448,1.034529685974121,1.405479073524475
21,0.207351416349411,0.08663849532604218,0.166259765625,1.0307408571243286,1.4017093181610107,0.0003,0.21050719916820526,0.0888267308473587,0.16240234673023224,1.062986135482788,1.4356927871704102
22,0.21547457575798035,0.09394548088312149,0.15590819716453552,1.0706489086151123,1.4470723867416382,0.0003,0.2410130798816681,0.11714676767587662,0.19404296576976776,1.2197297811508179,1.6035093069076538
23,0.21506783366203308,0.09315173327922821,0.15375976264476776,1.0717374086380005,1.4466750621795654,0.0003,0.20776867866516113,0.0866457149386406,0.15058593451976776,1.0306599140167236,1.4041786193847656
24,0.20949327945709229,0.08824644237756729,0.152099609375,1.0402195453643799,1.412870168685913,0.0003,0.21556076407432556,0.0931776911020279,0.18310546875,1.1085968017578125,1.483123540878296
25,0.20287887752056122,0.08256416022777557,0.14887695014476776,1.0077779293060303,1.3765535354614258,0.0003,0.20401903986930847,0.08346357196569443,0.15214844048023224,1.0090768337249756,1.3806744813919067
26,0.20380167663097382,0.0834578350186348,0.15986327826976776,1.0111756324768066,1.381024718284607,0.0003,0.2029537707567215,0.08254482597112656,0.15214844048023224,1.0134543180465698,1.3825809955596924
27,0.209297776222229,0.08851335942745209,0.14216308295726776,1.024968147277832,1.3997257947921753,0.0003,0.2085871398448944,0.08723773807287216,0.1630859375,1.0525572299957275,1.424878478050232
28,0.20414316654205322,0.08376344293355942,0.14809569716453552,1.0046266317367554,1.3747013807296753,0.0003,0.20027852058410645,0.08037279546260834,0.16220703721046448,1.0002152919769287,1.3677796125411987
29,0.2055690735578537,0.0849388986825943,0.14484862983226776,1.0168336629867554,1.389310598373413,0.0003,0.204634428024292,0.08390329778194427,0.17050781846046448,1.0482851266860962,1.4186124801635742
30,0.20764200389385223,0.0866994708776474,0.15336914360523224,1.0275616645812988,1.4002230167388916,0.0003,0.20682910084724426,0.08575068414211273,0.16640624403953552,1.0386581420898438,1.409024715423584
31,0.21027426421642303,0.08912073075771332,0.14902344346046448,1.0330266952514648,1.4077847003936768,0.0003,0.20128598809242249,0.08118826150894165,0.1357421875,0.9957740902900696,1.3645328283309937
32,0.19986599683761597,0.08019834756851196,0.14846190810203552,0.9836488962173462,1.3510838747024536,0.0003,0.20505928993225098,0.08431941270828247,0.15244141221046448,1.0261561870574951,1.3959369659423828
33,0.2051490992307663,0.08456384390592575,0.15068359673023224,1.0060237646102905,1.377541184425354,0.0003,0.2157147377729416,0.09345638751983643,0.177734375,1.1002224683761597,1.4778244495391846
34,0.20585735142230988,0.08514313399791718,0.15383300185203552,1.0202970504760742,1.3929741382598877,0.0003,0.22369801998138428,0.1006196141242981,0.12714843451976776,1.0911290645599365,1.4808170795440674
35,0.2031038999557495,0.08279077708721161,0.16228027641773224,1.0003347396850586,1.3715236186981201,0.0003,0.2003903090953827,0.0805029645562172,0.16689452528953552,0.9986127018928528,1.3656779527664185
36,0.19771750271320343,0.07844319194555283,0.15751953423023224,0.9664397239685059,1.3328378200531006,0.0003,0.19558385014533997,0.07669347524642944,0.16376952826976776,0.9665840864181519,1.3298839330673218
37,0.19794687628746033,0.07860993593931198,0.15737304091453552,0.9688156247138977,1.335648775100708,0.0003,0.20035973191261292,0.08045662194490433,0.1630859375,0.9895862340927124,1.358094334602356
38,0.2026064395904541,0.08236435800790787,0.1490478515625,0.9951027631759644,1.3662989139556885,0.0003,0.20034101605415344,0.08051618933677673,0.14179687201976776,0.989100456237793,1.354757308959961
