epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_defect_cov_mm,val_loss
0,0.8476230502128601,1.6775181293487549,0.541577160358429,1.9363418817520142,3.668286085128784,6e-05,0.6934133768081665,0.9862480163574219,0.37226563692092896,1.8918561935424805,20.461412490800292,2.946033000946045
1,0.635846734046936,0.8605856895446777,0.528759777545929,1.8828060626983643,2.8184781074523926,0.00012,0.6656646132469177,0.8901637196540833,0.6138671636581421,1.90872061252594,nan,2.8594985008239746
2,0.5197718739509583,0.5645382404327393,0.62939453125,1.8333032131195068,2.5024187564849854,0.00018,0.7997779846191406,1.281237006187439,0.6177734136581421,1.9558528661727905,nan,3.2877166271209717
3,0.5211359858512878,0.5696285367012024,0.5866454839706421,1.8184715509414673,2.4973344802856445,0.00024,0.3888780474662781,0.30746737122535706,0.602343738079071,1.6938345432281494,nan,2.159292697906494
4,0.4249264597892761,0.3749413788318634,0.5285888910293579,1.709973692893982,2.231732130050659,0.0003,0.3501250147819519,0.24565167725086212,0.3741210997104645,1.532183051109314,nan,1.9827972650527954
5,0.38386714458465576,0.3081604838371277,0.5805419683456421,1.6881517171859741,2.1521503925323486,0.0003,0.40676242113113403,0.3360283672809601,0.5208984613418579,1.7284419536590576,nan,2.197403907775879
6,0.31547942757606506,0.2030324637889862,0.45026856660842896,1.521459937095642,1.9240789413452148,0.0003,0.27296239137649536,0.15014097094535828,0.39912110567092896,1.4227182865142822,nan,1.800523042678833
7,0.2522478699684143,0.1285465955734253,0.3118896484375,1.3085041046142578,1.689063310623169,0.0003,0.22077813744544983,0.09777750074863434,0.24726562201976776,1.1680718660354614,nan,1.5409128665924072
8,0.23947350680828094,0.1159631609916687,0.24025878310203552,1.2272334098815918,1.6104787588119507,0.0003,0.23501434922218323,0.11168191581964493,0.26142579317092896,1.2177298069000244,nan,1.5929224491119385
9,0.2261965572834015,0.10303555428981781,0.21137695014476776,1.1608765125274658,1.5385997295379639,0.0003,0.22715671360492706,0.10381646454334259,0.23251953721046448,1.1763384342193604,5.376554082628713,1.5522717237472534
10,0.22055986523628235,0.09801319986581802,0.18505859375,1.1217844486236572,1.4983748197555542,0.0003,0.22256498038768768,0.09943916648626328,0.20224609971046448,1.1287649869918823,nan,1.506014108657837
11,0.21499447524547577,0.09331603348255157,0.16779784858226776,1.0870364904403687,1.4628558158874512,0.0003,0.20510658621788025,0.08433409035205841,0.17558594048023224,1.0410869121551514,nan,1.4108812808990479
12,0.21354535222053528,0.09187059104442596,0.15500488877296448,1.07389235496521,1.450161099433899,0.0003,0.20557436347007751,0.08473815768957138,0.14111328125,1.0295994281768799,nan,1.4009956121444702
13,0.20953646302223206,0.08848275989294052,0.14892578125,1.048330307006836,1.4212385416030884,0.0003,0.20301134884357452,0.08266463130712509,0.14951172471046448,1.0137048959732056,nan,1.3844636678695679
14,0.21182599663734436,0.09045197069644928,0.13068847358226776,1.049000859260559,1.4246814250946045,0.0003,0.1989472359418869,0.07934503257274628,0.13027343153953552,0.9746500253677368,nan,1.3414266109466553
15,0.20357999205589294,0.08343736827373505,0.11933593451976776,1.0035251379013062,1.3751015663146973,0.0003,0.2033657282590866,0.083002470433712,0.13496093451976776,1.0174821615219116,nan,1.3867663145065308
16,0.2033429592847824,0.08318845182657242,0.12473144382238388,1.0024118423461914,1.3729183673858643,0.0003,0.21158024668693542,0.08971984684467316,0.10419921576976776,1.047365665435791,nan,1.421579122543335
17,0.2008407562971115,0.08114942908287048,0.103271484375,0.9761060476303101,1.3455984592437744,0.0003,0.19878539443016052,0.07920306921005249,0.09394530951976776,0.952762246131897,nan,1.322376012802124
18,0.2044062614440918,0.08406976610422134,0.1151123046875,1.0005323886871338,1.3730369806289673,0.0003,0.20817601680755615,0.08685238659381866,0.11093749850988388,1.0205031633377075,nan,1.3941457271575928
19,0.20537011325359344,0.08464377373456955,0.11564941704273224,1.0049947500228882,1.3791766166687012,0.0003,0.19700750708580017,0.07777906209230423,0.11503906548023224,0.9606162905693054,4.461021402299859,1.3270422220230103
20,0.20288559794425964,0.08275394141674042,0.11782226711511612,0.9928468465805054,1.3639512062072754,0.0003,0.20058076083660126,0.08068428933620453,0.12382812798023224,0.9910640716552734,nan,1.3597800731658936
21,0.200748473405838,0.08094759285449982,0.12119140475988388,0.9793594479560852,1.3499035835266113,0.0003,0.19860318303108215,0.07910830527544022,0.11660156399011612,0.9642682075500488,nan,1.3333038091659546
22,0.19956159591674805,0.08004441112279892,0.11025390774011612,0.9686090350151062,1.3379080295562744,0.0003,0.2022418975830078,0.08209117501974106,0.1181640625,1.0017316341400146,nan,1.3679195642471313
23,0.20089519023895264,0.08096487820148468,0.11882324516773224,0.9817954301834106,1.3518517017364502,0.0003,0.19887863099575043,0.07925327122211456,0.12236328423023224,0.9622995257377625,nan,1.3323991298675537
24,0.19705730676651,0.07789237052202225,0.12326660007238388,0.9626014828681946,1.329965353012085,0.0003,0.19802185893058777,0.07867880910634995,0.13515624403953552,0.9862304925918579,nan,1.3532830476760864
25,0.1957067847251892,0.07675470411777496,0.11660156399011612,0.9467911720275879,1.3124117851257324,0.0003,0.19289828836917877,0.07453690469264984,0.10126952826976776,0.9208218455314636,nan,1.2837636470794678
26,0.19505251944065094,0.07634005695581436,0.11289062350988388,0.939704418182373,1.305230736732483,0.0003,0.19269749522209167,0.07447423785924911,0.11142577975988388,0.933271586894989,nan,1.2969087362289429
27,0.19769500195980072,0.07839705795049667,0.11677245795726776,0.9637774229049683,1.332593560218811,0.0003,0.195421040058136,0.07652457058429718,0.1220703125,0.9552105069160461,nan,1.3212692737579346
28,0.19445213675498962,0.07582011073827744,0.11069335788488388,0.9394404292106628,1.3038139343261719,0.0003,0.21605002880096436,0.09392935037612915,0.14072266221046448,1.0954599380493164,nan,1.480699896812439
29,0.20354190468788147,0.08343006670475006,0.11630859225988388,1.000087857246399,1.373139500617981,0.0003,0.2066144198179245,0.08553878217935562,0.12226562201976776,1.0282740592956543,4.372187821125572,1.4030168056488037
30,0.20045146346092224,0.08075828850269318,0.12009277194738388,0.9791522026062012,1.3497865200042725,0.0003,0.1974455565214157,0.07814434915781021,0.12861327826976776,0.9762345552444458,nan,1.3437254428863525
31,0.19959133863449097,0.08005999028682709,0.11601562798023224,0.9718589782714844,1.341025710105896,0.0003,0.19486626982688904,0.07606644928455353,0.1005859375,0.9241490364074707,nan,1.2889578342437744
32,0.19511646032333374,0.07630917429924011,0.114501953125,0.9431899189949036,1.309588074684143,0.0003,0.1913028061389923,0.07331141829490662,0.10654296725988388,0.9029485583305359,nan,1.263366460800171
33,0.19278551638126373,0.0745566263794899,0.1123046875,0.9231535792350769,1.285791039466858,0.0003,0.19638590514659882,0.07736697047948837,0.11777343600988388,0.9672614932060242,nan,1.3357353210449219
34,0.19375410676002502,0.07528285682201385,0.11013183742761612,0.9314761161804199,1.2962079048156738,0.0003,0.19019338488578796,0.07249737530946732,0.11572265625,0.8998667001724243,nan,1.259852409362793
35,0.19642701745033264,0.07744481414556503,0.1197509765625,0.9535986185073853,1.3205327987670898,0.0003,0.19403669238090515,0.07540243864059448,0.12626953423023224,0.9332364797592163,nan,1.300728440284729
36,0.1971764862537384,0.07795140892267227,0.11599121242761612,0.9562716484069824,1.3250877857208252,0.0003,0.20034043490886688,0.08055584132671356,0.11103515326976776,0.9909132122993469,nan,1.3644689321517944
37,0.1917238086462021,0.07365493476390839,0.10983886569738388,0.9121678471565247,1.2745163440704346,0.0003,0.1901567429304123,0.07247704267501831,0.10820312798023224,0.9105724096298218,nan,1.2714719772338867
38,0.19122081995010376,0.07327335327863693,0.10905762016773224,0.9146817922592163,1.2767765522003174,0.0003,0.19142839312553406,0.0733746662735939,0.09296874701976776,0.891928493976593,nan,1.2534761428833008
39,0.19387125968933105,0.07531723380088806,0.10795898735523224,0.9327820539474487,1.2983624935150146,0.0003,0.19415183365345,0.07549009472131729,0.08769531548023224,0.9189923405647278,4.211293077432285,1.286087155342102
40,0.19249865412712097,0.07427392899990082,0.10578612983226776,0.919629693031311,1.283834457397461,0.0003,0.19109782576560974,0.07321560382843018,0.11777343600988388,0.918853759765625,nan,1.281602144241333
41,0.1979324072599411,0.07856939733028412,0.10556640475988388,0.9615894556045532,1.3319133520126343,0.0003,0.20495541393756866,0.08415228128433228,0.10048828274011612,0.9976800084114075,nan,1.3743435144424438
42,0.19437304139137268,0.07576785236597061,0.11220703274011612,0.9321198463439941,1.2982609272003174,0.0003,0.19283664226531982,0.07465473562479019,0.12841796875,0.9429308176040649,nan,1.307213306427002
43,0.191312775015831,0.0733611211180687,0.10493163764476776,0.9127086400985718,1.2754038572311401,0.0003,0.18820874392986298,0.07092946022748947,0.08720703423023224,0.8769708871841431,nan,1.2345260381698608
44,0.18969660997390747,0.07205919176340103,0.109619140625,0.8994258642196655,1.259247064590454,0.0003,0.19098640978336334,0.07312865555286407,0.10439453274011612,0.9112024307250977,nan,1.2734260559082031
45,0.19079585373401642,0.07294142991304398,0.09672851860523224,0.9030590057373047,1.265890121459961,0.0003,0.19298194348812103,0.07475419342517853,0.10390625149011612,0.9282735586166382,nan,1.293714165687561
46,0.1968914270401001,0.07783106714487076,0.10617675632238388,0.9513214230537415,1.3210208415985107,0.0003,0.23032502830028534,0.10644085705280304,0.07500000298023224,1.1132196187973022,nan,1.5160291194915771
47,0.20634546875953674,0.08581680059432983,0.10761718451976776,1.0032870769500732,1.3809019327163696,0.0003,0.19254618883132935,0.0742437094449997,0.09111328423023224,0.8984405398368835,nan,1.263502836227417
48,0.19445262849330902,0.07576136291027069,0.10747070610523224,0.935544490814209,1.3022606372833252,0.0003,0.1934390366077423,0.07498866319656372,0.10966797173023224,0.9291712045669556,nan,1.2960892915725708
49,0.1887359470129013,0.07131655514240265,0.10593261569738388,0.8926457166671753,1.2521843910217285,0.0003,0.18864229321479797,0.07126681506633759,0.09902343899011612,0.8829861879348755,3.9133726753276092,1.240774154663086
50,0.18950001895427704,0.0719192698597908,0.1043701171875,0.8990651965141296,1.2608757019042969,0.0003,0.19605040550231934,0.07708092033863068,0.09648437798023224,0.9338725209236145,nan,1.3048985004425049
51,0.1936449110507965,0.07517874985933304,0.0989990234375,0.926165759563446,1.293297529220581,0.0003,0.19171538949012756,0.07371846586465836,0.11357422173023224,0.9221006631851196,nan,1.2860338687896729
52,0.19206377863883972,0.07393909245729446,0.09714355319738388,0.910538375377655,1.27469801902771,0.0003,0.19678501784801483,0.07758596539497375,0.07304687798023224,0.9297128915786743,nan,1.3005316257476807
53,0.19274577498435974,0.074428491294384,0.10214843600988388,0.9199403524398804,1.2848365306854248,0.0003,0.18865685164928436,0.07132367789745331,0.09648437798023224,0.8899787664413452,nan,1.249604344367981
54,0.1872103363275528,0.0701725110411644,0.08439941704273224,0.867419421672821,1.224961519241333,0.00015,0.18970990180969238,0.07221291959285736,0.08251953125,0.8981804847717285,nan,1.2608442306518555
55,0.18632256984710693,0.06952223926782608,0.07377929985523224,0.8569492101669312,1.2127083539962769,0.00015,0.18614797294139862,0.06940942257642746,0.0751953125,0.8518247604370117,nan,1.2063724994659424
56,0.18385353684425354,0.0676720142364502,0.07285156100988388,0.8327010273933411,1.183680772781372,0.00015,0.18358084559440613,0.06750290095806122,0.06992187350988388,0.829312801361084,nan,1.1793392896652222
57,0.1830393224954605,0.06707252562046051,0.07111816108226776,0.8287585973739624,1.17835533618927,0.00015,0.18793776631355286,0.07078845798969269,0.0712890625,0.8634431958198547,nan,1.219835638999939
58,0.18280212581157684,0.06689650565385818,0.07651367038488388,0.8240464329719543,1.1730366945266724,0.00015,0.1828095018863678,0.06695233285427094,0.06767578423023224,0.8195462226867676,nan,1.1670325994491577
59,0.18121828138828278,0.0657409206032753,0.07099609076976776,0.807679295539856,1.153531789779663,0.00015,0.18235790729522705,0.06663574278354645,0.06474609673023224,0.8132508397102356,3.4182980069002213,1.159212350845337
60,0.18130965530872345,0.0658186823129654,0.06889648735523224,0.8081721067428589,1.1543684005737305,0.00015,0.18278983235359192,0.0669134110212326,0.05917968600988388,0.820598304271698,nan,1.1699795722961426
61,0.18083932995796204,0.06546463072299957,0.066650390625,0.8045262098312378,1.1499502658843994,0.00015,0.18405823409557343,0.06787078082561493,0.064453125,0.8282672166824341,nan,1.1773488521575928
62,0.18078598380088806,0.06542602181434631,0.06418456882238388,0.801501452922821,1.1459224224090576,0.00015,0.18275976181030273,0.06688936054706573,0.05781250074505806,0.8084781765937805,nan,1.1547480821609497
63,0.17998453974723816,0.06486004590988159,0.06206054612994194,0.7920376062393188,1.1342906951904297,0.00015,0.18119247257709503,0.06578097492456436,0.05546874925494194,0.7928759455680847,nan,1.1362661123275757
64,0.1799381673336029,0.06481213122606277,0.06093750149011612,0.7882384061813354,1.1303136348724365,0.00015,0.1822393834590912,0.06651081889867783,0.05644531175494194,0.8044697046279907,nan,1.149625539779663
65,0.1804826259613037,0.06520483642816544,0.06511230766773224,0.7940606474876404,1.1373358964920044,0.00015,0.18534430861473083,0.06880103051662445,0.05068359524011612,0.8311516046524048,nan,1.182438850402832
66,0.18201735615730286,0.06633343547582626,0.064697265625,0.8122929334640503,1.1591796875,0.00015,0.1840939223766327,0.06785508245229721,0.05839843675494194,0.82337486743927,nan,1.1734905242919922
