epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_defect_cov_mm,val_loss
0,0.8181806802749634,1.5584319829940796,0.5365966558456421,1.9283645153045654,1.5584319829940796,6e-05,0.47345152497291565,0.45237961411476135,0.626269519329071,1.8538745641708374,48.83433227078722,0.45237961411476135
1,0.6670641899108887,0.9898525476455688,0.6182616949081421,1.8976738452911377,0.9898525476455688,0.00012,0.452653169631958,0.414949893951416,0.7806640863418579,1.852094292640686,nan,0.414949893951416
2,0.5665889978408813,0.6812825798988342,0.739306628704071,1.8889110088348389,0.6812825798988342,0.00018,0.4360083043575287,0.38974428176879883,0.760937511920929,1.7932602167129517,nan,0.38974428176879883
3,0.5041273832321167,0.5296214818954468,0.772143542766571,1.8608328104019165,0.5296214818954468,0.00024,0.46954458951950073,0.5369607210159302,0.955273449420929,1.911096215248108,nan,0.5369607210159302
4,0.5117264986038208,0.5681580305099487,0.794360339641571,1.8585197925567627,0.5681580305099487,0.0003,0.40427908301353455,0.32865557074546814,0.607617199420929,1.6886062622070312,nan,0.32865557074546814
5,0.33349305391311646,0.22896572947502136,0.6322997808456421,1.6269276142120361,0.22896572947502136,0.0003,0.2817421555519104,0.16041748225688934,0.5845702886581421,1.4989043474197388,nan,0.16041748225688934
6,0.2740810811519623,0.15357525646686554,0.629077136516571,1.5320703983306885,0.15357525646686554,0.0003,0.2495315968990326,0.1270143985748291,0.630566418170929,1.4782798290252686,nan,0.1270143985748291
7,0.24037568271160126,0.11705181747674942,0.5560058355331421,1.4155800342559814,0.11705181747674942,0.0003,0.22661229968070984,0.10457607358694077,0.546191394329071,1.3733875751495361,nan,0.10457607358694077
8,0.23744826018810272,0.11459355056285858,0.5562499761581421,1.4247912168502808,0.11459355056285858,0.0003,0.2281409502029419,0.10557861626148224,0.5213867425918579,1.3528903722763062,nan,0.10557861626148224
9,0.22269150614738464,0.10035154968500137,0.5129638910293579,1.3494365215301514,0.10035154968500137,0.0003,0.22611740231513977,0.10417822748422623,0.5262695550918579,1.3568938970565796,5.582190936383481,0.10417822748422623
10,0.21415352821350098,0.09258389472961426,0.4613037109375,1.2812039852142334,0.09258389472961426,0.0003,0.22296249866485596,0.1012076884508133,0.42646485567092896,1.277658462524414,nan,0.1012076884508133
11,0.21435002982616425,0.09268768876791,0.4332519471645355,1.2599414587020874,0.09268768876791,0.0003,0.22788241505622864,0.10562445968389511,0.3783203065395355,1.2647442817687988,nan,0.10562445968389511
12,0.2138204276561737,0.09210050106048584,0.40727537870407104,1.2349773645401,0.09210050106048584,0.0003,0.21788859367370605,0.09621588885784149,0.4032226502895355,1.2597529888153076,nan,0.09621588885784149
13,0.21191076934337616,0.09038583189249039,0.3740234375,1.2145707607269287,0.09038583189249039,0.0003,0.21373343467712402,0.09307941794395447,0.3511718809604645,1.1890548467636108,nan,0.09307941794395447
14,0.21030375361442566,0.08898010849952698,0.3508544862270355,1.1906375885009766,0.08898010849952698,0.0003,0.21115486323833466,0.09041843563318253,0.3529296815395355,1.1821256875991821,nan,0.09041843563318253
15,0.20995748043060303,0.08862700313329697,0.33198243379592896,1.1774073839187622,0.08862700313329697,0.0003,0.20522186160087585,0.08540506660938263,0.32158201932907104,1.140222191810608,nan,0.08540506660938263
16,0.20537862181663513,0.08479969203472137,0.3167724609375,1.1443284749984741,0.08479969203472137,0.0003,0.20639903843402863,0.08611024916172028,0.30341798067092896,1.1394357681274414,nan,0.08611024916172028
17,0.20274248719215393,0.0825209692120552,0.3067382872104645,1.1130115985870361,0.0825209692120552,0.0003,0.20311269164085388,0.08350499719381332,0.27275389432907104,1.0907986164093018,nan,0.08350499719381332
