epoch,cd_p_metric,cd_t_metric,clump_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_clump_metric,val_dcd_metric,val_loss
0,0.6457063555717468,0.9188238382339478,0.6700683832168579,1.8827908039093018,0.9481975436210632,6e-05,0.5200821757316589,0.5484261512756348,0.4443359375,1.831262230873108,0.5597730278968811
1,0.511494517326355,0.5560977458953857,0.503857433795929,1.7960678339004517,0.5705811977386475,0.00012,0.3536664843559265,0.2775716781616211,0.619335949420929,1.6550830602645874,0.2949196994304657
2,0.3204471170902252,0.2117716372013092,0.3050781190395355,1.4918831586837769,0.21792832016944885,0.00018,0.2876605987548828,0.16704192757606506,0.14306640625,1.3325378894805908,0.16902682185173035
3,0.2501169741153717,0.12635311484336853,0.20930175483226776,1.2861135005950928,0.1297776699066162,0.00024,0.2316245585680008,0.10766488313674927,0.20332030951976776,1.186212182044983,0.11107031255960464
4,0.23972675204277039,0.11584313213825226,0.17673340439796448,1.2191603183746338,0.11847442388534546,0.0003,0.23309335112571716,0.1094055324792862,0.19638672471046448,1.2103477716445923,0.11255384981632233
5,0.22853919863700867,0.10512430965900421,0.1588134765625,1.1489745378494263,0.107216976583004,0.0003,0.21665072441101074,0.09416882693767548,0.13564452528953552,1.091399908065796,0.0958269014954567
6,0.21329183876514435,0.0914568305015564,0.12534180283546448,1.067082405090332,0.09293140470981598,0.0003,0.21184751391410828,0.0899798721075058,0.11982421576976776,1.057979941368103,0.09117922931909561
7,0.21123090386390686,0.089825339615345,0.10886230319738388,1.0445778369903564,0.09098370373249054,0.0003,0.2046038657426834,0.0839390754699707,0.12363281100988388,1.0166332721710205,0.08512072265148163
8,0.2100854367017746,0.0886835902929306,0.11154785007238388,1.0379074811935425,0.08989319205284119,0.0003,0.2112167328596115,0.08963770419359207,0.09023437649011612,1.0352615118026733,0.09060763567686081
9,0.2069750279188156,0.08616133779287338,0.101318359375,1.0142788887023926,0.08723275363445282,0.0003,0.21453757584095,0.09246354550123215,0.10009765625,1.0642541646957397,0.09343895316123962
