epoch,cd_p_metric,cd_t_metric,dcd_metric,loss,lr,val_cd_p_metric,val_cd_t_metric,val_dcd_metric,val_loss
0,0.5268747806549072,0.8399225473403931,1.5870211124420166,2.5848522186279297,6e-05,0.562600314617157,0.6578336358070374,1.964868187904358,2.6466705799102783
1,0.3091743588447571,0.19620713591575623,1.4438109397888184,1.839226484298706,0.00012,0.607856273651123,0.8418890833854675,1.9648468494415283,2.825535535812378
2,0.2665218710899353,0.14272809028625488,1.453048825263977,1.7872304916381836,0.00018,0.560926616191864,0.6852405667304993,1.935001015663147,2.6587331295013428
3,0.2656782269477844,0.14221414923667908,1.4779183864593506,1.804787278175354,0.00024,0.715840220451355,1.0853559970855713,1.9860063791275024,3.079864978790283
4,0.2788017988204956,0.15684404969215393,1.5020170211791992,1.8359429836273193,0.0003,0.6336449384689331,0.8320066332817078,1.969123125076294,2.822815418243408
5,0.30787721276283264,0.19326552748680115,1.5565025806427002,1.9113394021987915,0.0003,0.8513593673706055,1.4764926433563232,1.9673840999603271,3.461872100830078
6,0.3908815085887909,0.3211670219898224,1.675180435180664,2.122837781906128,0.0003,0.5788124799728394,0.7424905300140381,1.9653021097183228,2.726693630218506
7,0.32543230056762695,0.22032654285430908,1.620204210281372,1.9800918102264404,0.0003,0.49883222579956055,0.539184033870697,1.864575982093811,2.4675135612487793
8,0.2803063988685608,0.15978549420833588,1.499919056892395,1.835592269897461,0.0003,0.4516788125038147,0.4533436894416809,1.912163496017456,2.413726329803467
9,0.239718958735466,0.11553935706615448,1.3663543462753296,1.6991732120513916,0.0003,0.42061033844947815,0.43572038412094116,1.8958961963653564,2.3804526329040527
10,0.2439991682767868,0.12041930854320526,1.3498777151107788,1.695117712020874,0.0003,0.40976136922836304,0.4110744595527649,1.8635990619659424,2.3354740142822266
11,0.24485500156879425,0.1210099458694458,1.398056149482727,1.7278467416763306,0.0003,0.3648461401462555,0.29647302627563477,1.7993781566619873,2.1880502700805664
12,0.22608666121959686,0.10281418263912201,1.244706392288208,1.5958995819091797,0.0003,0.36624735593795776,0.3149496912956238,1.8026340007781982,2.202981472015381
13,0.21838359534740448,0.0958477035164833,1.1781798601150513,1.5361005067825317,0.0003,0.39456185698509216,0.3735848069190979,1.8226182460784912,2.273391008377075
14,0.21589906513690948,0.0937580093741417,1.1781628131866455,1.5329959392547607,0.0003,0.3629278540611267,0.2966236472129822,1.8120704889297485,2.194704532623291
15,0.22130680084228516,0.09856592118740082,1.208646535873413,1.5630788803100586,0.0003,0.3706883490085602,0.3123258352279663,1.808510184288025,2.2103216648101807
16,0.22711601853370667,0.10403947532176971,1.2336194515228271,1.588880181312561,0.0003,0.34672054648399353,0.2753794491291046,1.7954374551773071,2.163433074951172
17,0.21460402011871338,0.09263502806425095,1.1704447269439697,1.5250136852264404,0.0003,0.357566773891449,0.2904056906700134,1.7838484048843384,2.1699671745300293
18,0.21900269389152527,0.09661324322223663,1.1716264486312866,1.5350110530853271,0.0003,0.38763105869293213,0.35567617416381836,1.8380266427993774,2.270796060562134
19,0.22171974182128906,0.09887208044528961,1.1855219602584839,1.5493017435073853,0.0003,0.35257408022880554,0.28650981187820435,1.7531824111938477,2.145129680633545
20,0.2153683453798294,0.09324753284454346,1.1465895175933838,1.5094587802886963,0.0003,0.32096534967422485,0.23328474164009094,1.683215856552124,2.0467286109924316
21,0.2159910500049591,0.09404244273900986,1.14839768409729,1.5125399827957153,0.0003,0.35835179686546326,0.28863760828971863,1.7738145589828491,2.15812349319458
22,0.21172365546226501,0.09017209708690643,1.1330541372299194,1.4930589199066162,0.0003,0.3222312927246094,0.22835583984851837,1.6849769353866577,2.055250406265259
23,0.21128323674201965,0.0899181216955185,1.1317323446273804,1.4907910823822021,0.0003,0.31411445140838623,0.2177906036376953,1.6566736698150635,2.0166964530944824
24,0.20966383814811707,0.08850325644016266,1.110800862312317,1.47198486328125,0.0003,0.31659752130508423,0.22310395538806915,1.679627776145935,2.035019636154175
25,0.20719432830810547,0.08618616312742233,1.0927379131317139,1.4550145864486694,0.0003,0.329091340303421,0.24940316379070282,1.6713781356811523,2.054980754852295
26,0.2037733793258667,0.08330977708101273,1.0707266330718994,1.4314881563186646,0.0003,0.29462531208992004,0.19338127970695496,1.6044906377792358,1.9547722339630127
27,0.2088380753993988,0.08794454485177994,1.1032788753509521,1.4652577638626099,0.0003,0.3133278489112854,0.21386030316352844,1.6469967365264893,2.010408878326416
28,0.2110297679901123,0.08957566320896149,1.117685079574585,1.480816125869751,0.0003,0.28673025965690613,0.1808818280696869,1.5899509191513062,1.9335572719573975
29,0.20710110664367676,0.08609427511692047,1.0910274982452393,1.4524024724960327,0.0003,0.3121110200881958,0.22023475170135498,1.6751285791397095,2.0235323905944824
30,0.20620867609977722,0.08539547771215439,1.0787402391433716,1.4433367252349854,0.0003,0.29692429304122925,0.1885022073984146,1.5781850814819336,1.9348747730255127
31,0.2110787332057953,0.08951424807310104,1.1148383617401123,1.4794700145721436,0.0003,0.3093544542789459,0.21423089504241943,1.6734012365341187,2.0229623317718506
32,0.20569106936454773,0.08492378890514374,1.0714882612228394,1.4359431266784668,0.0003,0.29814285039901733,0.1935289204120636,1.6346702575683594,1.9817981719970703
33,0.20765146613121033,0.08667661249637604,1.097032070159912,1.4604651927947998,0.0003,0.31230810284614563,0.2097657024860382,1.65286386013031,2.013162612915039
34,0.21071919798851013,0.08914298564195633,1.100463628768921,1.4686014652252197,0.0003,0.36157387495040894,0.30229729413986206,1.7656002044677734,2.1697638034820557
35,0.2071549892425537,0.08615311980247498,1.0777732133865356,1.4450901746749878,0.0003,0.3003161549568176,0.19407498836517334,1.5968626737594604,1.9520326852798462
36,0.20840337872505188,0.087282195687294,1.0992004871368408,1.4624598026275635,0.0003,0.31192833185195923,0.2225385159254074,1.6833969354629517,2.0341286659240723
37,0.21046516299247742,0.08905865252017975,1.1027443408966064,1.4695007801055908,0.0003,0.30345389246940613,0.205348938703537,1.6520984172821045,1.9974902868270874
38,0.20579424500465393,0.08493805676698685,1.0714168548583984,1.4366790056228638,0.0003,0.29205521941185,0.18499580025672913,1.5638446807861328,1.918389916419983
39,0.20700280368328094,0.0861358493566513,1.075801968574524,1.4433943033218384,0.0003,0.28433555364608765,0.17673148214817047,1.5750223398208618,1.9180021286010742
40,0.20588421821594238,0.08526371419429779,1.0750892162322998,1.4398465156555176,0.0003,0.32659488916397095,0.2394087314605713,1.6926723718643188,2.057880401611328
41,0.20414400100708008,0.08369281888008118,1.0620436668395996,1.425886869430542,0.0003,0.29857179522514343,0.19598135352134705,1.5907185077667236,1.943942666053772
42,0.20563867688179016,0.08483146876096725,1.07001793384552,1.4358634948730469,0.0003,0.2937770485877991,0.18984803557395935,1.5826117992401123,1.9366050958633423
43,0.20854273438453674,0.08741964399814606,1.0841238498687744,1.4516476392745972,0.0003,0.29919764399528503,0.19434364140033722,1.6050933599472046,1.9620399475097656
44,0.2045782506465912,0.08398909866809845,1.0695269107818604,1.433387041091919,0.0003,0.2759775221347809,0.16594643890857697,1.5249230861663818,1.8663212060928345
45,0.20492860674858093,0.08430729806423187,1.0605498552322388,1.4261878728866577,0.0003,0.284873902797699,0.17306317389011383,1.556487798690796,1.905181884765625
46,0.21300022304058075,0.09125497192144394,1.1181813478469849,1.4866554737091064,0.0003,0.31166955828666687,0.2054603546857834,1.5727441310882568,1.9554760456085205
47,0.20740970969200134,0.08644048124551773,1.0876117944717407,1.4532535076141357,0.0003,0.2814377546310425,0.16979362070560455,1.4921610355377197,1.854562759399414
48,0.2008632868528366,0.0809624120593071,1.0401933193206787,1.4037786722183228,0.0003,0.2744532823562622,0.16085931658744812,1.4673842191696167,1.8250354528427124
49,0.19849368929862976,0.07896080613136292,1.0228220224380493,1.385798692703247,0.0003,0.30502909421920776,0.20156364142894745,1.6101312637329102,1.9637199640274048
50,0.2068938910961151,0.08596839755773544,1.095880150794983,1.4590141773223877,0.0003,0.3072696030139923,0.20913922786712646,1.6326673030853271,1.9837907552719116
51,0.20064127445220947,0.08072081953287125,1.0444462299346924,1.4064587354660034,0.0003,0.27262359857559204,0.16120442748069763,1.4989067316055298,1.8417507410049438
52,0.19991794228553772,0.08012891560792923,1.0370588302612305,1.4001281261444092,0.0003,0.2696830630302429,0.15325157344341278,1.4950931072235107,1.8471288681030273
53,0.20446009933948517,0.08394543081521988,1.0587232112884521,1.4256138801574707,0.0003,0.26970869302749634,0.1564372479915619,1.50544273853302,1.8470388650894165
54,0.20375187695026398,0.08336157351732254,1.045868158340454,1.4138795137405396,0.0003,0.2740335166454315,0.16419407725334167,1.541334867477417,1.873483657836914
55,0.20756909251213074,0.08662860095500946,1.0644593238830566,1.435190200805664,0.0003,0.358254611492157,0.2961038649082184,1.7074226140975952,2.127049446105957
56,0.20690791308879852,0.08601271361112595,1.0922768115997314,1.4575011730194092,0.0003,0.3435811400413513,0.2533762454986572,1.698438048362732,2.0827646255493164
57,0.20899513363838196,0.08764497935771942,1.085767149925232,1.4553965330123901,0.0003,0.2956257462501526,0.19055907428264618,1.5936304330825806,1.939192771911621
58,0.20216043293476105,0.08195070922374725,1.045180320739746,1.4104937314987183,0.0003,0.3173597753047943,0.21346750855445862,1.6511633396148682,2.007746458053589
59,0.20378796756267548,0.08347562700510025,1.0592976808547974,1.423738718032837,0.0003,0.2799462676048279,0.17029593884944916,1.5646476745605469,1.901479721069336
60,0.20316243171691895,0.08285708725452423,1.0533868074417114,1.4193613529205322,0.0003,0.2801906168460846,0.1671922653913498,1.5856492519378662,1.9141485691070557
61,0.2002553641796112,0.08043690025806427,1.0290948152542114,1.3939110040664673,0.0003,0.27983376383781433,0.16564257442951202,1.5507221221923828,1.8869625329971313
